"","cy","Dates","Year","GDP","NationalPrice","Month","ExchangeRate","Country","RealInterest","CPI","MaizePrice","Electionlag","Election","MaizeYield","ForexRev","WorldPrice","GasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionEstimate"
"700","Tanzania 2016",2016-09-01,"2016",51035.873937,896348.717948718,9,2136.699951,"Tanzania",7.89628648135895,0.813808125769486,247.225581557567,"1","0",15856,4350.68704793764,187.3,61.38,6.1407571115289,1.69683672220463,265.789465672229,-0.531090378761292
"701","Tanzania 2016",2016-10-01,"2016",51035.873937,896097.435897436,10,2124.199951,"Tanzania",7.89628648135895,0.814755185150109,280.692387606594,"1","0",15856,4350.68704793764,187.5,66.37,6.14997486251315,1.50289695814703,243.745098959935,-0.531090378761292
"702","Tanzania 2016",2016-11-01,"2016",51035.873937,895846.153846154,11,2121.399902,"Tanzania",7.89628648135895,0.823846955204091,314.87406941532,"1","0",15856,4350.68704793764,205,62.58,6.07438575283752,1.34113961808586,322.429906542056,-0.531090378761292
"703","Tanzania 2016",2016-12-01,"2016",51035.873937,895594.871794872,12,2124.899902,"Tanzania",7.89628648135895,0.82952931148783,370.427286131994,"1","0",15856,4350.68704793764,217.75,74.42,6.00993045296087,1.13781106211718,348.108108108108,-0.531090378761292
"704","Tanzania 2017",2017-01-01,"2017",54726.778799,895343.58974359,1,2180.399902,"Tanzania",14.7093732540298,0.836442844966379,393.285376326347,"0","0",17499,5887.86988467437,233.75,74.26,5.86864220759857,1.04410884922257,259.380212860936,-0.487049072980881
"705","Tanzania 2017",2017-02-01,"2017",54726.778799,895092.307692308,2,2188,"Tanzania",14.7093732540298,0.844776967515863,440.389829981718,"0","0",17499,5887.86988467437,191.88,68.75,6.07402423491717,0.928930507596927,399.936305732484,-0.487049072980881
"706","Tanzania 2017",2017-03-01,"2017",54726.778799,894841.025641026,3,2197.800049,"Tanzania",14.7093732540298,0.856425797897528,441.936461163488,"0","0",17499,5887.86988467437,223.5,64.42,5.90620305269585,0.921293218645822,221.02049534765,-0.487049072980881
"707","Tanzania 2017",2017-04-01,"2017",54726.778799,894589.743589744,4,2197.800049,"Tanzania",14.7093732540298,0.861161094800644,449.50530074358,"0","0",17499,5887.86988467437,207.88,67.18,5.98725563489751,0.905525987399492,188.787965697894,-0.487049072980881
"708","Tanzania 2017",2017-05-01,"2017",54726.778799,894338.461538462,5,2185.100098,"Tanzania",14.7093732540298,0.862865801685766,400.719747713818,"0","0",17499,5887.86988467437,178.75,68.16,6.13357396960724,1.02138582532587,315.360994072699,-0.487049072980881
"709","Tanzania 2017",2017-06-01,"2017",54726.778799,894087.179487179,6,2187.699951,"Tanzania",14.7093732540298,0.861634624490956,338.252850287695,"0","0",17499,5887.86988467437,191,64.96,6.0762162710158,1.20823286719765,152.924992568072,-0.487049072980881
"710","Tanzania 2017",2017-07-01,"2017",54726.778799,893835.897435897,7,2183.399902,"Tanzania",14.7093732540298,0.859645799791647,290.547802726795,"0","0",17499,5887.86988467437,181,65.75,6.1241541494688,1.40898675473213,159.970123679181,-0.487049072980881
"711","Tanzania 2017",2017-08-01,"2017",54726.778799,893584.615384615,8,2210.600098,"Tanzania",14.7093732540298,0.85652050383559,272.345457934563,"0","0",17499,5887.86988467437,192.63,67,6.04783707647165,1.48424420310377,378.514285714286,-0.487049072980881
"712","Tanzania 2017",2017-09-01,"2017",54726.778799,893333.333333333,9,2200.899902,"Tanzania",14.7093732540298,0.856709915711715,239.207743851315,"0","0",17499,5887.86988467437,219,70.17,5.92369903284063,1.69682874736873,120.894871315511,-0.487049072980881
"713","Tanzania 2017",2017-10-01,"2017",54726.778799,840000,10,2199.699951,"Tanzania",14.7093732540298,0.856141680083341,229.702469998373,"0","0",17499,5887.86988467437,252.5,69.77,5.5558406705303,1.6624560612863,289.619858221111,-0.487049072980881
"714","Tanzania 2017",2017-11-01,"2017",54726.778799,859820,11,2197.199951,"Tanzania",14.7093732540298,0.860308741358083,209.077206555973,"0","0",17499,5887.86988467437,280,73.88,5.40562418434594,1.87167859333708,264.686783130509,-0.487049072980881
"715","Tanzania 2017",2017-12-01,"2017",54726.778799,897222.083333333,12,2195.100098,"Tanzania",14.7093732540298,0.862486977933516,219.385895175701,"0","0",17499,5887.86988467437,214.63,73.29,5.96157147674927,1.8631032475452,95.8727636974754,-0.487049072980881
"716","Tanzania 2018",2018-01-01,"2018",58652.724261,934624.166666667,1,2244.699951,"Tanzania",13.9859534876616,0.869779335164315,204.436898479711,"0","0",17689,5049.6464204773,219.63,84.82,5.97503318530365,2.03666418205582,267.012607666847,-0.47571074962616
"717","Tanzania 2018",2018-02-01,"2018",58652.724261,972026.25,2,2250,"Tanzania",13.9859534876616,0.877639928023487,193.057216,"0","0",17689,5049.6464204773,232.5,71.03,5.98902617528598,2.2377390268938,336.15067264574,-0.47571074962616
"718","Tanzania 2018",2018-03-01,"2018",58652.724261,1009428.33333333,3,2253.699951,"Tanzania",13.9859534876616,0.890046405909651,201.123303835933,"0","0",17689,5049.6464204773,232.5,71.46,6.06564135179705,2.22698350806228,342.660928652322,-0.47571074962616
"719","Tanzania 2018",2018-04-01,"2018",58652.724261,1046830.41666667,4,2278,"Tanzania",13.9859534876616,0.894024055308268,184.401359086918,"0","0",17689,5049.6464204773,230.63,73.52,6.12647759827851,2.4920600072772,339.013557422969,-0.47571074962616
"720","Tanzania 2018",2018-05-01,"2018",58652.724261,1084232.5,5,2275.699951,"Tanzania",13.9859534876616,0.894308173122455,171.837302113648,"0","0",17689,5049.6464204773,221.88,76.51,6.23268417718522,2.77261759834685,119.268635724332,-0.47571074962616
"721","Tanzania 2018",2018-06-01,"2018",58652.724261,1102820,6,2269.5,"Tanzania",13.9859534876616,0.890898759352211,172.215811412205,"0","0",17689,5049.6464204773,224,78.34,6.26123125428199,2.82163883665603,316.240336134454,-0.47571074962616
"722","Tanzania 2018",2018-07-01,"2018",58652.724261,1096570,7,2273.800049,"Tanzania",13.9859534876616,0.88796287527228,166.835550982962,"0","0",17689,5049.6464204773,252.5,77.5,6.13020096146999,2.89064985579412,348.397836038286,-0.47571074962616
"723","Tanzania 2018",2018-08-01,"2018",58652.724261,1090198.75,8,2277,"Tanzania",13.9859534876616,0.884648167440098,163.62303030303,"0","0",17689,5049.6464204773,260,81.71,6.08125256451016,2.9261609990551,319.039160957456,-0.47571074962616
"724","Tanzania 2018",2018-09-01,"2018",58652.724261,828333.333333333,9,2278.800049,"Tanzania",13.9859534876616,0.885500520882659,161.023694975355,"0","0",17689,5049.6464204773,267.5,89.17,5.25747457331231,2.25740316776908,257.767952131698,-0.47571074962616
"725","Tanzania 2018",2018-10-01,"2018",58652.724261,1116111.11111111,10,2285,"Tanzania",13.9859534876616,0.883132872431101,154.973577242888,"0","0",17689,5049.6464204773,270,89.57,6.07971530656093,3.15183569236359,252.366711354027,-0.47571074962616
"726","Tanzania 2018",2018-11-01,"2018",58652.724261,1120777.77777778,11,2295.300049,"Tanzania",13.9859534876616,0.885879344634909,165.812350400904,"0","0",17689,5049.6464204773,305.6,97.36,5.90095903137388,2.94484994330415,147.714285714286,-0.47571074962616
"727","Tanzania 2018",2018-12-01,"2018",58652.724261,1161268.88888889,12,2295.399902,"Tanzania",13.9859534876616,0.890519935599962,189.475599271852,"0","0",17689,5049.6464204773,276.67,94.41,6.127927365245,2.67006075257716,227.213425034388,-0.47571074962616
"728","Tanzania 2019",2019-01-01,"2019",62834.129911,1161000,1,2310.100098,"Tanzania",14.3628917375248,0.895444644379203,196.957690445499,"0","0",16485,5049.6464204773,260,80.06,6.18446494555404,2.55169332874834,140.479785270928,-0.423007667064667
"729","Tanzania 2019",2019-02-01,"2019",62834.129911,1151222.22222222,2,2335.199951,"Tanzania",14.3628917375248,0.905294061937683,197.555860603048,"0","0",16485,5049.6464204773,250.63,69.55,6.18356152262899,2.49542874592547,241.709090909091,-0.423007667064667
"730","Tanzania 2019",2019-03-01,"2019",62834.129911,1149333.33333333,3,2310.199951,"Tanzania",14.3628917375248,0.917889951699972,199.632557259975,"0","0",16485,5049.6464204773,247.5,67.91,6.21462743485779,2.49209768688725,273.113287125848,-0.423007667064667
"731","Tanzania 2019",2019-04-01,"2019",62834.129911,1129619.04761905,4,2300.300049,"Tanzania",14.3628917375248,0.922625248603087,218.858688551895,"0","0",16485,5049.6464204773,247.5,62.49,6.18857487172979,2.24379784018524,161.459808085575,-0.423007667064667
"732","Tanzania 2019",2019-05-01,"2019",62834.129911,1138222.22222222,5,2291,"Tanzania",14.3628917375248,0.925845250497206,237.652022697512,"0","0",16485,5049.6464204773,247.5,59.42,6.211901723526,2.09054950452083,271.697369985984,-0.423007667064667
"733","Tanzania 2019",2019-06-01,"2019",62834.129911,1140421.05263158,6,2298.300049,"Tanzania",14.3628917375248,0.924235249550147,243.152396156086,"0","0",16485,5049.6464204773,247.5,52.96,6.20940656551213,2.04070367201201,269.819442917009,-0.423007667064667
"734","Tanzania 2019",2019-07-01,"2019",62834.129911,1134888.88888889,7,2294,"Tanzania",14.3628917375248,0.920920541717966,250.511869224063,"0","0",16485,5049.6464204773,263.5,52.73,6.13652377403083,1.97483867136093,211.862068965517,-0.423007667064667
"735","Tanzania 2019",2019-08-01,"2019",62834.129911,1157000,8,2293.399902,"Tanzania",14.3628917375248,0.91618524481485,272.29694544567,"0","0",16485,5049.6464204773,262.5,51.85,6.18205268785807,1.85272430891574,267.034399502637,-0.423007667064667
"736","Tanzania 2019",2019-09-01,"2019",62834.129911,1137111.11111111,9,2292.600098,"Tanzania",14.3628917375248,0.915522303248414,291.432560167325,"0","0",16485,5049.6464204773,237.75,58.19,6.24704772684323,1.70190974515389,246.217821372303,-0.423007667064667
"737","Tanzania 2019",2019-10-01,"2019",62834.129911,1136850,10,2298.300049,"Tanzania",14.3628917375248,0.914859361681977,329.806923308298,"0","0",16485,5049.6464204773,237,59.12,6.24474606500878,1.49981147375712,224.122222222222,-0.423007667064667
"738","Tanzania 2019",2019-11-01,"2019",62834.129911,1136588.88888889,11,2296.5,"Tanzania",14.3628917375248,0.919215834832844,346.513943827564,"0","0",16485,5049.6464204773,224.5,63.47,6.29313513170946,1.42828949154107,272.69121923895,-0.423007667064667
"739","Tanzania 2019",2019-12-01,"2019",62834.129911,1136327.77777778,12,2293.199951,"Tanzania",14.3628917375248,0.924803485178521,356.731010587746,"0","0",16485,5049.6464204773,217.5,56.01,6.32084556716661,1.38905945595578,273.882909719576,-0.423007667064667
"740","Tanzania 2020",2020-01-01,"2020",67726.846013,1136066.66666667,1,2264.811035,"Tanzania",9.63750201577468,0.928781134577138,382.880296236282,"0","0",15979,5049.6464204773,215.4,48.63,6.34989887645685,1.31011321604633,350.833333333333,-0.408919662237167
"741","Tanzania 2020",2020-02-01,"2020",67726.846013,1135805.55555556,2,2303.800049,"Tanzania",9.63750201577468,0.939198787763993,340.302633616274,"0","0",15979,5049.6464204773,214.38,43.79,6.32304930358098,1.4487514889051,233.442065412088,-0.408919662237167
"742","Tanzania 2020",2020-03-01,"2020",67726.846013,1135544.44444444,3,2305.699951,"Tanzania",9.63750201577468,0.949237617198598,266.89173833443,"0","0",15979,5049.6464204773,231.13,41.61,6.25906665896617,1.84529674717881,241.01978021978,-0.408919662237167
"743","Tanzania 2020",2020-04-01,"2020",67726.846013,1135283.33333333,4,2310.199951,"Tanzania",9.63750201577468,0.953025854721091,238.321262088885,"0","0",15979,5049.6464204773,235,37.97,6.23997593459268,2.0620153871822,334.722222222222,-0.408919662237167
"744","Tanzania 2020",2020-05-01,"2020",67726.846013,1135022.22222222,5,2310.600098,"Tanzania",9.63750201577468,0.9550146794204,224.315588166308,"0","0",15979,5049.6464204773,201.9,35.6,6.36069733403763,2.18987901767351,272,-0.408919662237167
"745","Tanzania 2020",2020-06-01,"2020",67726.846013,1134761.11111111,6,2317.985107,"Tanzania",9.63750201577468,0.953499384411403,225.891615273437,"0","0",15979,5049.6464204773,202,33.99,6.35453421270653,2.16717355039254,262.925903074432,-0.408919662237167
"746","Tanzania 2020",2020-07-01,"2020",67726.846013,1134500,7,2324.625,"Tanzania",9.63750201577468,0.951605265650156,230.97541668011,"0","0",15979,5049.6464204773,214.4,34.91,6.304948196183,2.1129335394141,191.337931034483,-0.408919662237167
"747","Tanzania 2020",2020-08-01,"2020",67726.846013,1143200,8,2319.985107,"Tanzania",9.63750201577468,0.946680556870916,222.976517581585,"0","0",15979,5049.6464204773,249.5,45.85,6.18728956876144,2.20992680873965,106.649569888649,-0.408919662237167
"748","Tanzania 2020",2020-09-01,"2020",67726.846013,1126266.66666667,9,2318.641113,"Tanzania",9.63750201577468,0.944028790605171,216.452171569857,"0","0",15979,5049.6464204773,250.5,46.07,6.15377617754465,2.24411832050217,252.887804878049,-0.408919662237167
"749","Tanzania 2020",2020-10-01,"2020",67726.846013,1109333.33333333,10,2282.904785,"Tanzania",9.63750201577468,0.94317643716261,230.465501433517,"0","0",15979,5049.6464204773,245,54.72,6.17766048785822,2.10847443595249,319.536910470933,-0.408919662237167
"750","Tanzania 2020",2020-11-01,"2020",67726.846013,1092400,11,2318.928955,"Tanzania",9.63750201577468,0.946396439056729,230.157131312374,"0","0",15979,5049.6464204773,245,59.06,6.114038983825,2.04677362636476,230.465501433517,-0.408919662237167
"751","Zambia 2013",2013-04-01,"2013",26585.248763,4562.5,4,5.2953,"Zambia",5.64864168084363,0.375674108437228,204.105527543293,"0","0",25382,2683.81340345787,365.63,122.81,6.89969010809603,4.22141006661732,388.904208727089,-0.31554251909256
"752","Zambia 2013",2013-05-01,"2013",26585.248763,4505,5,5.2639,"Zambia",5.64864168084363,0.378863438677878,191.113053059519,"0","0",25382,2683.81340345787,358.13,118.48,6.90314432560772,4.47813121272366,204.105527543293,-0.31554251909256
"753","Zambia 2013",2013-06-01,"2013",26585.248763,4130,6,5.4658,"Zambia",5.64864168084363,0.380197158596695,165.68480368839,"0","0",25382,2683.81340345787,329.38,114.37,6.7481220239569,4.56051236749117,279.81194545803,-0.31554251909256
"754","Zambia 2013",2013-07-01,"2013",26585.248763,4215,7,5.4503,"Zambia",5.64864168084363,0.382690634966657,174.669284259582,"0","0",25382,2683.81340345787,312.5,110.09,6.82622514642638,4.42752100840336,165.68480368839,-0.31554251909256
"755","Zambia 2013",2013-08-01,"2013",26585.248763,4300,8,5.3397,"Zambia",5.64864168084363,0.385242099159177,191.546341554769,"0","0",25382,2683.81340345787,310.63,107.5,6.8970162050511,4.20414548298788,285.251061852349,-0.31554251909256
"756","Zambia 2013",2013-09-01,"2013",26585.248763,4380,9,5.2761,"Zambia",5.64864168084363,0.386807770368223,192.718106176911,"0","0",25382,2683.81340345787,301,107.52,6.96443634668686,4.30763178599528,336.684115439848,-0.31554251909256
"757","Zambia 2013",2013-10-01,"2013",26585.248763,4400,10,5.4453,"Zambia",5.64864168084363,0.386778776456944,196.940480781592,"0","0",25382,2683.81340345787,296.88,109.03,6.92982352852641,4.1029466616934,335.01186808188,-0.31554251909256
"758","Zambia 2013",2013-11-01,"2013",26585.248763,4420,11,5.5,"Zambia",5.64864168084363,0.387996520730647,204.581818181818,"0","0",25382,2683.81340345787,305,108.65,6.90502528594633,3.92819054390331,310.914248975256,-0.31554251909256
"759","Zambia 2013",2013-12-01,"2013",26585.248763,4340,12,5.4669,"Zambia",5.64864168084363,0.391649753551754,221.039345881578,"0","0",25382,2683.81340345787,305,117.45,6.88524187503031,3.59152598477325,323.452171040111,-0.31554251909256
"760","Zambia 2014",2014-01-01,"2014",26693.142356,4251.42857142857,1,5.5214,"Zambia",9.65573386813088,0.395244998550304,226.826529503387,"0","0",27802,3078.36229684348,330,123.48,6.77990285277203,3.39462517680339,253.556650246305,-0.347682625055313
"761","Zambia 2014",2014-02-01,"2014",26693.142356,4093.33333333333,2,5.7742,"Zambia",9.65573386813088,0.397100608872137,228.118180873541,"0","0",27802,3078.36229684348,353.13,137.61,6.56743504799189,3.10760198400648,340.121212121212,-0.347682625055313
"762","Zambia 2014",2014-03-01,"2014",26693.142356,4119.36507936508,3,6.215,"Zambia",9.65573386813088,0.402058567700783,223.459372485921,"0","0",27802,3078.36229684348,327.5,122.17,6.50820532712946,2.96613268963499,351.381711974837,-0.347682625055313
"763","Zambia 2014",2014-04-01,"2014",26693.142356,4145.39682539683,4,6.2921,"Zambia",9.65573386813088,0.404783995360974,229.049125093371,"0","0",27802,3078.36229684348,260,118.66,6.68167308752819,2.87635083638414,336.843971631206,-0.347682625055313
"764","Zambia 2014",2014-05-01,"2014",26693.142356,4171.42857142857,5,6.8139,"Zambia",9.65573386813088,0.408379240359524,178.223924624664,"0","0",27802,3078.36229684348,265,114.95,6.54303290311178,3.43497082627517,297.901369371657,-0.347682625055313
"765","Zambia 2014",2014-06-01,"2014",26693.142356,4366,6,6.1627,"Zambia",9.65573386813088,0.410205856770078,168.692293962062,"0","0",27802,3078.36229684348,288.75,112.86,6.73270237342853,4.19969218930358,279.683246993011,-0.347682625055313
"766","Zambia 2014",2014-07-01,"2014",26693.142356,4271.42857142857,7,6.1281,"Zambia",9.65573386813088,0.413366193099449,158.091414957328,"0","0",27802,3078.36229684348,305,103.07,6.66447012017726,4.40898902913767,168.692293962062,-0.347682625055313
"767","Zambia 2014",2014-08-01,"2014",26693.142356,4350,8,5.9868,"Zambia",9.65573386813088,0.415946651203247,168.43722856952,"0","0",27802,3078.36229684348,311.25,101.28,6.72226659687361,4.3137643792146,232.964599941762,-0.347682625055313
"768","Zambia 2014",2014-09-01,"2014",26693.142356,4292.5,9,6.2333,"Zambia",9.65573386813088,0.417135401565671,171.979529302296,"0","0",27802,3078.36229684348,317.5,101.76,6.60972846991061,4.00419776119403,154.095330986305,-0.347682625055313
"769","Zambia 2014",2014-10-01,"2014",26693.142356,4288.88888888889,10,6.3552,"Zambia",9.65573386813088,0.417512322412293,162.890231621349,"0","0",27802,3078.36229684348,317.5,103.02,6.57190101247223,4.14305340889576,371.457299063659,-0.347682625055313
"770","Zambia 2014",2014-11-01,"2014",26693.142356,4260,11,6.2924,"Zambia",9.65573386813088,0.419338938822847,167.69436145191,"0","0",27802,3078.36229684348,317.5,102.66,6.57788327309636,4.0371493555724,211.145938967136,-0.347682625055313
"771","Zambia 2014",2014-12-01,"2014",26693.142356,4348.57142857143,12,6.3604,"Zambia",9.65573386813088,0.422441287329661,183.887805798377,"0","0",27802,3078.36229684348,308.13,99,6.62157957006606,3.71799882743795,167.69436145191,-0.347682625055313
"772","Zambia 2015",2015-01-01,"2015",20858.963739,4337.5,1,6.4623,"Zambia",7.91293618587464,0.425514641925196,187.425529610201,"0","0",30310,2967.62671643206,305,91.06,6.59633046871314,3.58115918097754,288.384436658863,-0.368301272392273
"773","Zambia 2015",2015-02-01,"2015",20858.963739,4666.26984126984,2,6.9282,"Zambia",7.91293618587464,0.426587416642505,180.075632920528,"0","0",30310,2967.62671643206,305,83.52,6.60263953172754,3.74019705135447,221.532338308458,-0.368301272392273
"774","Zambia 2015",2015-03-01,"2015",20858.963739,4995.03968253968,3,7.5382,"Zambia",7.91293618587464,0.4309365033343,175.532620519487,"0","0",30310,2967.62671643206,295.5,82.16,6.59886584504841,3.77496953033531,284.08542330497,-0.368301272392273
"775","Zambia 2015",2015-04-01,"2015",20858.963739,5323.80952380952,4,7.3659,"Zambia",7.91293618587464,0.433922876195999,181.919385275391,"0","0",30310,2967.62671643206,260,70.94,6.83036619130516,3.97299218194741,204.413793103448,-0.368301272392273
"776","Zambia 2015",2015-05-01,"2015",20858.963739,5652.57936507936,5,7.2082,"Zambia",7.91293618587464,0.436706291678748,165.644682444993,"0","0",30310,2967.62671643206,265,72.57,6.94541293777236,4.73415357209327,225.608040201005,-0.368301272392273
"777","Zambia 2015",2015-06-01,"2015",20858.963739,5981.34920634921,6,7.4494,"Zambia",7.91293618587464,0.439141780226153,151.797460198137,"0","0",30310,2967.62671643206,288.75,71.55,6.93572216824319,5.28948461827839,212.114961424892,-0.368301272392273
"778","Zambia 2015",2015-07-01,"2015",20858.963739,6310.11904761905,7,7.5979,"Zambia",7.91293618587464,0.442563061757031,142.091893812764,"0","0",30310,2967.62671643206,283.75,72.62,6.99715486532547,5.84486758764269,259.247290444467,-0.368301272392273
"779","Zambia 2015",2015-08-01,"2015",20858.963739,6638.88888888889,8,8.596,"Zambia",7.91293618587464,0.446332270223253,125.546765937645,"0","0",30310,2967.62671643206,274.63,70.37,6.9031316999493,6.15167613870357,232.3421659575,-0.368301272392273
"780","Zambia 2015",2015-09-01,"2015",20858.963739,6967.65873015873,9,12.357,"Zambia",7.91293618587464,0.449405624818788,87.9825200291333,"0","0",30310,2967.62671643206,279.38,68.96,6.34382480265031,6.40881045820339,251.840164946467,-0.368301272392273
"781","Zambia 2015",2015-10-01,"2015",20858.963739,7296.42857142857,10,12.524,"Zambia",7.91293618587464,0.477384749202667,98.3391887575854,"0","0",30310,2967.62671643206,250.63,63.61,6.49818110537963,5.92434927852271,358.726790450928,-0.368301272392273
"782","Zambia 2015",2015-11-01,"2015",20858.963739,8606.15384615385,11,10.3,"Zambia",7.91293618587464,0.501188750362424,135.300970873786,"0","0",30310,2967.62671643206,263.63,57.83,7.042145172886,6.17548352910006,241.027486502545,-0.368301272392273
"783","Zambia 2015",2015-12-01,"2015",20858.963739,7514.28571428571,12,10.932,"Zambia",7.91293618587464,0.511626558422731,143.944383461398,"0","0",30310,2967.62671643206,264,53.71,6.7413857586388,4.77521969641949,240.057077565706,-0.368301272392273
"784","Zambia 2016",2016-01-01,"2016",21452.618836,7514.28571428571,1,11.189,"Zambia",7.89628648135895,0.518121194549145,147.251765126464,"0","1",24816,2352.71900410271,233.88,54.22,6.77467755259147,4.56074636701002,302.674230425135,-0.426889508962631
"785","Zambia 2016",2016-02-01,"2016",21452.618836,7514.28571428571,2,11.421,"Zambia",7.89628648135895,0.524238909828936,150.144470711847,"0","1",24816,2352.71900410271,191.88,48.43,6.83745387803935,4.38201872771502,285.559518934656,-0.426889508962631
"786","Zambia 2016",2016-03-01,"2016",21452.618836,7530.95238095238,3,11.194,"Zambia",7.89628648135895,0.526761380110177,166.339110237627,"0","1",24816,2352.71900410271,201.75,44.49,6.84804222543513,4.04455015088742,424.010250509911,-0.426889508962631
"787","Zambia 2016",2016-04-01,"2016",21452.618836,7547.61904761905,4,9.4876,"Zambia",7.89628648135895,0.52838503914178,191.196930730638,"0","1",24816,2352.71900410271,196.25,46.63,7.08886777455757,4.1607602247073,386.623746236339,-0.426889508962631
"788","Zambia 2016",2016-05-01,"2016",21452.618836,7564.28571428571,5,10.37,"Zambia",7.89628648135895,0.52966077123804,138.24493731919,"0","1",24816,2352.71900410271,198.38,48.17,6.9680217895636,5.27642697704082,464.778975021496,-0.426889508962631
"789","Zambia 2016",2016-06-01,"2016",21452.618836,7580.95238095238,6,10.472,"Zambia",7.89628648135895,0.531487387648594,125.095492742552,"0","1",24816,2352.71900410271,142.63,58.11,7.05840790044499,5.78698655034533,196.746975434289,-0.426889508962631
"790","Zambia 2016",2016-07-01,"2016",21452.618836,7580.95238095238,7,10.157,"Zambia",7.89628648135895,0.531835314583937,135.473072757704,"0","1",24816,2352.71900410271,181,60.66,7.03064093549374,5.5094130675526,244.378909111012,-0.426889508962631
"791","Zambia 2016",2016-08-01,"2016",21452.618836,7520,8,9.5017,"Zambia",7.89628648135895,0.53369092490577,147.299956849827,"0","1",24816,2352.71900410271,186.25,57.97,7.09868589597232,5.3729637039154,247.903790858238,-0.426889508962631
"792","Zambia 2016",2016-09-01,"2016",21452.618836,7309.95475113122,9,9.7667,"Zambia",7.89628648135895,0.534125833574949,155.262268729458,"0","1",24816,2352.71900410271,187.3,61.38,7.02314865613035,4.82059796302507,259.167006240412,-0.426889508962631
"793","Zambia 2016",2016-10-01,"2016",21452.618836,7099.90950226244,10,9.6906,"Zambia",7.89628648135895,0.536851261235141,164.819515819454,"0","1",24816,2352.71900410271,187.5,66.37,6.9942263114014,4.44522257842627,280.692387606594,-0.426889508962631
"794","Zambia 2016",2016-11-01,"2016",21452.618836,6889.86425339367,11,9.8345,"Zambia",7.89628648135895,0.545085532038272,170.339112308709,"0","1",24816,2352.71900410271,205,62.58,6.89887909401901,4.11286070522544,320.828025477707,-0.426889508962631
"795","Zambia 2016",2016-12-01,"2016",21452.618836,6679.81900452489,12,9.7585,"Zambia",7.89628648135895,0.549840533487968,188.676538402418,"0","1",24816,2352.71900410271,217.75,74.42,6.8389697194375,3.62797034788447,261.518417624067,-0.426889508962631
"796","Zambia 2017",2017-01-01,"2017",25868.161487,6469.77375565611,1,9.8166,"Zambia",14.7093732540298,0.554595534937663,189.311981745207,"1","0",25151,2082.08391953427,233.75,74.26,6.74597774166469,3.48136771182528,393.285376326347,-0.567720949649811
"797","Zambia 2017",2017-02-01,"2017",25868.161487,6259.72850678733,2,9.45,"Zambia",14.7093732540298,0.559930414612931,210.624338624339,"1","0",25151,2082.08391953427,191.88,68.75,6.84699768499258,3.14496006168978,440.389829981718,-0.567720949649811
"798","Zambia 2017",2017-03-01,"2017",25868.161487,6049.68325791855,3,9.5973,"Zambia",14.7093732540298,0.561844012757321,221.02049534765,"1","0",25151,2082.08391953427,223.5,64.42,6.70159971255912,2.85200983307493,226.165537712899,-0.567720949649811
"799","Zambia 2017",2017-04-01,"2017",25868.161487,5839.63800904977,4,9.3154,"Zambia",14.7093732540298,0.563873586546825,219.507482233721,"1","0",25151,2082.08391953427,207.88,67.18,6.7310195391018,2.85584800912059,449.50530074358,-0.567720949649811
"800","Zambia 2017",2017-05-01,"2017",25868.161487,5629.592760181,5,9.1747,"Zambia",14.7093732540298,0.564279501304726,186.687303127078,"1","0",25151,2082.08391953427,178.75,68.16,6.76814885467464,3.28677765073622,411.728395061728,-0.567720949649811
"801","Zambia 2017",2017-06-01,"2017",25868.161487,5419.54751131222,6,9.1042,"Zambia",14.7093732540298,0.567758770658162,159.970123679181,"1","0",25151,2082.08391953427,191,64.96,6.69525623676507,3.7211943911784,261.109160037347,-0.567720949649811
"802","Zambia 2017",2017-07-01,"2017",25868.161487,5209.50226244344,7,8.8258,"Zambia",14.7093732540298,0.567120904610032,153.957714881371,"1","0",25151,2082.08391953427,181,65.75,6.70749532477667,3.83389922169814,340.291744688721,-0.567720949649811
"803","Zambia 2017",2017-08-01,"2017",25868.161487,4999.45701357466,8,9.036,"Zambia",14.7093732540298,0.567555813279211,137.538733953077,"1","0",25151,2082.08391953427,192.63,67,6.58106287145425,4.02273657352322,272.345457934563,-0.567720949649811
"804","Zambia 2017",2017-09-01,"2017",25868.161487,4789.41176470588,9,9.6282,"Zambia",14.7093732540298,0.569237460133372,120.894871315511,"1","0",25151,2082.08391953427,219,70.17,6.32233806479101,4.1146149181322,260.985385204393,-0.567720949649811
"805","Zambia 2017",2017-10-01,"2017",25868.161487,5083.33333333333,10,9.9699,"Zambia",14.7093732540298,0.571469991301827,113.581881463204,"1","0",25151,2082.08391953427,252.5,69.77,6.24365806245079,4.48899093371011,314.529914529915,-0.567720949649811
"806","Zambia 2017",2017-11-01,"2017",25868.161487,5024.70588235294,11,10.035,"Zambia",14.7093732540298,0.579414322992172,115.595416043847,"1","0",25151,2082.08391953427,280,73.88,6.09003852054642,4.3316430020284,98.0926726304681,-0.567720949649811
"807","Zambia 2017",2017-12-01,"2017",25868.161487,5307.82608695652,12,9.9439,"Zambia",14.7093732540298,0.583299507103508,113.355926749062,"1","0",25151,2082.08391953427,214.63,73.29,6.45880175446016,4.70885919708705,263.834962755355,-0.567720949649811
"808","Zambia 2018",2018-01-01,"2018",26311.984736,5426.95652173913,1,9.749,"Zambia",13.9859534876616,0.589011307625399,120.258488050056,"0","0",22052,1569.22990613102,219.63,84.82,6.51334512274587,4.62892913829677,219.385895175701,-0.678601682186127
