GDP,LocalUreaPrice,ExchangeRate,RealInterest,CPI,LocalMaizePrice,LocalMaizeYield,ForexRev,WorldUreaPrice,WorldGasPrice,Wedge,UreaMaizeRatio,CorruptionControl,ExchangeRateMovements,CPIMovements,CR4ratioAnnual,MonthlyUreaImportMT,NumFirmsImportingFert,FuelPrice,SharePrivateSectorSalesAnnual
79082.78443,868.1135225,5.99,14,0.953784204,493.7589316,25300,5927772453,695,222.53,5.847103102,1.758172799,-0.128527135,0.008382279,0.00596672,0.66,63,23,6.13825,0.9
79082.78443,570.4720001,5.959977,14,0.939507642,493.9616378,25300,5927772453,441.5,112.68,5.552757538,1.154891304,-0.128527135,0.02376636,0.016203035,0.66,3800,23,6.13825,0.9
79082.78443,697.7866208,6.019032,14,0.941978585,489.1151933,25300,5927772453,446.88,129.82,6.218231993,1.426630435,-0.128527135,0.009859827,0.002626588,0.66,3800,23,6.13825,0.9
79082.78443,1205.085683,6.03,14,0.979317287,488.225539,25300,5927772453,890,236.49,6.445994309,2.468297101,-0.128527135,0,0.012222792,0.66,63,23,6.13825,0.9
79082.78443,1061.359867,6.03,14,0.967420152,491.6126036,25300,5927772453,900.5,202.59,5.773690439,2.158935429,-0.128527135,0.006655599,0.014195446,0.66,63,23,6.13825,0.9
74374.39747,1297.492962,6.268499,21.06666667,1,473.5538763,25044,5927772453,846.38,196.91,6.804866187,2.739905693,-0.0459955,0.038789921,0.020899596,0.62,3113.43021,38,13.35525,0.9
74374.39747,1343.685886,6.697994,21.06666667,1.023611238,430.2631504,25044,5927772453,744.17,197.52,7.089270348,3.122939727,-0.0459955,0.066271147,0.023336804,0.62,3113.43021,38,13.35525,0.9
74374.39747,1205.479452,7.3,21.06666667,1.064702114,457.6180822,25044,5927772453,872.5,271.08,6.501230218,2.634247856,-0.0459955,0.08606627,0.039358251,0.62,5500,38,13.35525,0.9
74374.39747,1140.470949,7.92655,21.06666667,1.20005491,567.4332465,25044,5927772453,690,263.24,6.803442001,2.009876855,-0.0459955,0.018849096,0.02972125,0.62,375.82662,38,13.35525,0.9
74374.39747,1192.307692,7.8,21.06666667,1.237851194,576.6394872,25044,5927772453,601,344.93,7.075484407,2.067683048,-0.0459955,-0.016094151,0.031009655,0.62,375.82662,38,13.35525,0.9
74374.39747,1351.724138,7.25,21.06666667,1.119795003,549.8808276,25044,5927772453,925,243.44,6.749286311,2.458212889,-0.0459955,-0.006872879,0.050450581,0.62,3113.43021,38,13.35525,0.9
74374.39747,1182.741082,7.778541,21.06666667,1.164912602,528.9454668,25044,5927772453,707.5,248.79,6.856970504,2.236035955,-0.0459955,0.07036732,0.039500429,0.62,15000,38,13.35525,0.9
74374.39747,754.6125461,13.55,21.06666667,1.321497209,279.1300369,25044,5927772453,636.25,268.55,5.466917364,2.703444439,-0.0459955,0.293851123,0.026668247,0.62,375.82662,38,13.35525,0.9
74374.39747,751.7857143,14,21.06666667,1.434977578,270.158,25044,5927772453,588.75,247.18,5.787125869,2.782763103,-0.0459955,0.032670782,0.082383881,0.62,375.82662,38,13.35525,0.9
74374.39747,895.6228956,9.9,21.06666667,1.261462433,407.8573737,25044,5927772453,591.25,454.04,6.411403459,2.195921793,-0.0459955,0.238411023,0.01889474,0.62,375.82662,38,13.35525,0.9
74374.39747,923.2673267,10.1,21.06666667,1.286720966,377.0087129,25044,5927772453,678,391.32,6.195500082,2.448928354,-0.0459955,0.020000667,0.019825387,0.62,375.82662,38,13.35525,0.9
74374.39747,1194.444444,9,21.06666667,1.489887435,420.2457778,25044,5927772453,519.38,252.12,7.207955889,2.8422521,-0.0459955,-0.441832752,0.037551346,0.62,375.82662,38,13.35525,0.9
76370,836.2068966,11.6,21.06666667,1.560355084,440.6165517,25044,5927772453,313.38,100.25,6.952398523,1.897810904,-0.0459955,-0.004301082,0.023139567,0.81,8988,41,14.29025,1
76370,747.7272727,11,21.06666667,1.687562918,464.6501818,25044,5927772453,287.5,84.31,6.824868799,1.609226257,-0.0459955,0,0.031398889,0.81,25775.907,41,14.29025,1
76370,722.7599021,11.414579,21.06666667,1.744303102,447.7740265,25044,5927772453,385.63,93.09,6.513617702,1.614117522,-0.0459955,0.008025669,-0.002096437,0.81,25775.907,41,14.29025,1
76370,686.982341,11.85,21.06666667,1.786400659,447.7740265,25044,5927772453,411.38,114.1,6.312109505,1.614117522,-0.0459955,0.023912326,0.005651184,0.81,5000,41,14.29025,1
76370,728.5838732,11.323336,21.06666667,1.747963759,451.3821722,25044,5927772453,334.63,85.19,6.669382621,1.614117522,-0.0459955,0.028970456,0.035166117,0.81,5000,41,14.29025,1
76370,680.1841808,11.965085,21.06666667,1.834904365,447.7740265,25044,5927772453,354,93.93,6.480611724,1.614117522,-0.0459955,0.001261547,0.011537625,0.81,50.14,41,14.29025,1
76370,828.5714286,11,21.06666667,1.635398554,464.6501818,25044,5927772453,329.25,83.22,6.906398217,1.783215548,-0.0459955,-0.053109825,0.046973125,0.81,426.35,41,14.29025,1
76370,904.3683589,12.1,21.06666667,1.515512034,312.5795041,25044,5927772453,443.75,149.38,6.825718204,2.893242669,-0.0459955,0.295980875,0.017052788,0.81,1067.5,41,14.29025,1
76370,681.5062762,11.95,21.06666667,1.813855587,447.7740265,25044,5927772453,385.5,110.37,6.383530691,1.614117522,-0.0459955,0.008403411,0.015251948,0.81,1067.5,41,14.29025,1
76370,879.8185941,12.6,21.06666667,1.543882127,405.6469841,25044,5927772453,357.5,120.04,6.951425832,2.168926748,-0.0459955,0.040491361,0.018546748,0.81,198.9,41,14.29025,1
76370,693.6041487,11.57,21.06666667,1.776333852,447.7740265,25044,5927772453,380,95.23,6.44128124,1.614117522,-0.0459955,0.013524143,0.018196499,0.81,1067.5,41,14.29025,1
76370,892.7038627,11.65,21.06666667,1.524663677,438.7254936,25044,5927772453,313.5,104.51,7.054802436,2.034766331,-0.0459955,-0.078390634,-0.01252626,0.81,8920,41,14.29025,1
76370,662.0633631,12.31,21.06666667,1.560355084,440.6165517,25044,5927772453,335.38,93.79,6.482140916,1.897810904,-0.0459955,0.028419115,-0.16207895,NA,198.9,NA,14.29025,NA
76370,667.4872384,12.365549,21.06666667,1.560355084,440.6165517,25044,5927772453,351.25,68.88,6.449642367,1.897810904,-0.0459955,0.004502359,0,NA,198.9,NA,14.29025,NA
45405.61523,505.7173679,77.25,12.52695849,0.451955496,268.4375405,17251,2585472995,278.7,101.64,6.118178556,1.883929375,-0.911055028,1.832132616,-1.239084978,0.66,17999,12,104.2551,0.425203304
45405.61523,542.3673085,73.382004,12.52695849,0.454484154,273.5602587,17251,2585472995,253.75,91.83,6.3582518,1.982624636,-0.911055028,-0.051368187,0.005579334,0.66,17999,12,104.2551,0.425203304
45405.61523,508.382242,80.050003,12.52695849,0.456338503,225.9487735,17251,2585472995,259.38,102.07,6.210613113,2.249988942,-0.911055028,0.029976455,0.003515592,0.66,17999,12,104.2551,0.425203304
45405.61523,528.9084849,77.139999,12.52695849,0.457518543,225.8854061,17251,2585472995,263.5,100.1,6.274420821,2.34149029,-0.911055028,-0.037029537,0.002582551,0.66,17999,12,104.2551,0.425203304
45405.61523,528.4693279,75.876999,12.52695849,0.455495617,255.8351049,17251,2585472995,234,92.75,6.378324912,2.065663851,-0.911055028,0.033434867,0.002223046,0.66,17999,12,104.2551,0.425203304
45405.61523,520.0079151,77.685997,12.52695849,0.45473702,241.3510893,17251,2585472995,226.25,102.12,6.375906088,2.154570409,-0.911055028,0.023561427,-0.001666821,0.66,17999,12,104.2551,0.425203304
45405.61523,516.120675,76.950996,12.52695849,0.464430209,200.6159868,17251,2585472995,365.4,93.44,5.708586475,2.572679691,-0.911055028,-0.043845397,0.008383501,0.66,17999,12,104.2551,0.425203304
45405.61523,518.988969,77.150002,12.52695849,0.45954147,217.2702471,17251,2585472995,308.75,94.24,6.041397668,2.388679425,-0.911055028,0.000129665,0.004411772,0.66,17999,12,104.2551,0.425203304
45405.61523,448.6318296,80.400002,12.52695849,0.460552933,200.2487512,17251,2585472995,332.5,88.62,5.447891725,2.240372671,-0.911055028,0.041262596,0.002198608,0.66,17999,12,104.2551,0.425203304
45405.61523,503.9503106,80.5,12.52695849,0.470920432,183.5428571,17251,2585472995,380.63,100.29,5.50794874,2.745681954,-0.911055028,0.045088381,0.013877847,0.66,17999,12,104.2551,0.425203304
46869.47598,518.8118619,80.800003,4.526185832,0.476062036,174.6633599,15840,2753606452,378.5,108.01,5.637027409,2.970353155,-0.963742495,0.003719818,0.01085903,0.66,17999,12,104.2551,0.425203304
46869.47598,582.6829268,82,4.526185832,0.48246797,208.795122,15840,2753606452,297.5,102.12,6.346281077,2.790692241,-0.963742495,0.014742245,0.013366362,0.66,17999,12,104.2551,0.425203304
46869.47598,643.7341266,84.160004,4.526185832,0.514413351,364.348842,15840,2753606452,234,110.51,6.708657147,1.766807115,-0.963742495,0.016291699,0.010045371,0.66,17999,12,104.2551,0.425203304
46869.47598,554.77632,82.699997,4.526185832,0.493509777,239.9564779,15840,2753606452,278.7,101.24,6.31382781,2.311987261,-0.963742495,0.008500318,0.022628135,0.66,17999,12,104.2551,0.425203304
46869.47598,592.8743747,82.800003,4.526185832,0.509271746,286.9999896,15840,2753606452,253.75,109.57,6.519516281,2.065764446,-0.963742495,0.001208532,0.031439086,0.66,17999,12,104.2551,0.425203304
46869.47598,640.2424242,99,4.526185832,0.539194201,314.0080808,15840,2753606452,508.75,109.98,5.572110879,2.03893614,-0.963742495,0.056089488,0.010055073,0.66,17999,12,104.2551,0.425203304
46869.47598,622.8297272,87.958,4.526185832,0.520566419,412.8902431,15840,2753606452,478.75,113.85,5.663526031,1.508463175,-0.963742495,0.044139631,0.011890359,0.66,17999,12,104.2551,0.425203304
46869.47598,629.8871197,89.18,4.526185832,0.527225219,470.6257008,15840,2753606452,483.75,116.83,5.677704244,1.338403573,-0.963742495,0.013797371,0.012710331,0.66,17999,12,104.2551,0.425203304
46869.47598,638.6609823,93.599998,4.526185832,0.53379973,360.4316316,15840,2753606452,475.5,111.83,5.787893906,1.771933777,-0.963742495,0.048373563,0.012392914,0.66,17999,12,104.2551,0.425203304
46869.47598,868.4867674,83.695,4.526185832,0.560097775,464.5814309,15840,2753606452,423.13,104.4,6.792024127,1.869396213,-0.963742495,-0.05196273,0.007401287,0.66,17999,12,104.2551,0.425203304
46869.47598,637.8191053,97.917,4.526185832,0.54770735,362.3456601,15840,2753606452,493.5,108.78,5.66518604,1.760250434,-0.963742495,-0.010999669,0.015665307,0.66,17999,12,104.2551,0.425203304
46869.47598,760.0358702,88.158997,4.526185832,0.555967633,452.2828226,15840,2753606452,481.25,104.56,6.323594394,1.680443811,-0.963742495,-0.104978213,0.014968967,0.66,17999,12,104.2551,0.425203304
56770.63893,830.4348689,81.538002,9.313511345,0.570549562,440.4593018,17366,3696908545,393.13,94.28,6.77377908,1.885383883,-1.098877668,-0.005650053,0.01338509,0.66,17999,12,104.2551,0.425203304
56770.63893,906.0135729,83.699997,9.313511345,0.563216453,452.7298336,17366,3696908545,368,98.29,6.981031833,2.00122348,-1.098877668,5.97E-05,0.005552652,0.66,17999,12,104.2551,0.425203304
56770.63893,829.6877102,82.700996,9.313511345,0.572909643,398.3652144,17366,3696908545,456.88,96.09,6.614211744,2.082731324,-1.098877668,-0.030942844,-0.007621318,0.66,17999,12,104.2551,0.425203304
56770.63893,842.9756098,82,9.313511345,0.562963587,450.0466899,17366,3696908545,375,94.32,6.841564501,1.87308479,-1.098877668,-0.020519694,-0.000449068,0.66,17999,12,104.2551,0.425203304
56770.63893,827.5090828,82.300003,9.313511345,0.575775455,424.3561727,17366,3696908545,494.38,89.35,6.501679484,1.950034278,-1.098877668,0.00930195,0.00911771,0.66,17999,12,104.2551,0.425203304
56770.63893,849.7068869,85.300003,9.313511345,0.57729265,397.8294953,17366,3696908545,513.13,96.53,6.511976,2.135856936,-1.098877668,0.035803346,0.00263158,0.66,17999,12,104.2551,0.425203304
56770.63893,734.9282472,83.599998,9.313511345,0.570296696,346.7293316,17366,3696908545,349,105.7,6.648800323,2.11960218,-1.098877668,-0.001661299,0.004295348,0.66,17999,12,104.2551,0.425203304
56770.63893,901.5957338,82.720001,9.313511345,0.568020904,386.3097494,17366,3696908545,307.5,100.95,7.080188363,2.333867409,-1.098877668,0.000229777,-0.008569792,0.66,17999,12,104.2551,0.425203304
56770.63893,902.9321534,83.203003,9.313511345,0.566250843,372.1726933,17366,3696908545,382.5,99.63,6.947807634,2.4261107,-1.098877668,0.005822018,-0.003121055,0.66,17999,12,104.2551,0.425203304
56770.63893,842.8868471,83.738998,9.313511345,0.567852326,357.9721431,17366,3696908545,384.38,98.58,6.821123595,2.354615753,-1.098877668,0.006421354,0.002824231,0.66,17999,12,104.2551,0.425203304
56770.63893,818.1229733,84.482002,9.313511345,0.578051247,319.6806006,17366,3696908545,375.83,107.04,6.785120957,2.559188677,-1.098877668,-0.002270118,0.006876902,0.66,17999,12,104.2551,0.425203304
56770.63893,862.6417777,84.674004,9.313511345,0.574089683,330.6435619,17366,3696908545,383.5,109.37,6.86514481,2.608977996,-1.098877668,0.01276514,0.006628882,0.66,17999,12,104.2551,0.425203304
61671.4637,802.2381737,84.712997,9.29394636,0.588081591,313.7511473,16922,4251468619,415.63,107.54,6.650560562,2.556925068,-1.035941601,-0.017122714,0.007047854,0.66,17999,14,104.2551,0.425203304
61671.4637,796.6592157,83.891998,9.29394636,0.593981794,316.8216354,16922,4251468619,395.63,113.68,6.687183017,2.514535394,-1.035941601,-0.009738804,0.009982969,0.66,21000,14,104.2551,0.425203304
61671.4637,705.1617145,82.278999,9.29394636,0.59962913,323.0326125,16922,4251468619,365.63,122.81,6.520716707,2.182942797,-1.035941601,-0.019414335,0.009462679,0.66,2500,14,104.2551,0.425203304
61671.4637,788.8909883,84.304001,9.29394636,0.600977748,294.866195,16922,4251468619,329.38,114.37,6.82331122,2.675420247,-1.035941601,0.003934007,0.000420846,0.66,2500,14,104.2551,0.425203304
61671.4637,695.627907,86,9.29394636,0.602242077,269.2604651,16922,4251468619,312.5,110.09,6.641517778,2.583475843,-1.035941601,0.019917971,0.002101577,0.66,21999,14,104.2551,0.425203304
61671.4637,671.7379709,86.105003,9.29394636,0.604012138,296.8189897,16922,4251468619,310.63,107.5,6.5823261,2.263123298,-1.035941601,0.00122022,0.002934808,0.66,21999,14,104.2551,0.425203304
61671.4637,778.0278582,83.973,9.29394636,0.600724882,316.516023,16922,4251468619,358.13,118.48,6.733160085,2.458099438,-1.035941601,0.02037942,0.001825715,0.66,21999,14,104.2551,0.425203304
61671.4637,670.3764404,83.922997,9.29394636,0.614632502,335.0118681,16922,4251468619,296.88,109.03,6.616057447,2.001052811,-1.035941601,-0.011798173,-0.000411325,0.66,8000,14,104.2551,0.425203304
61671.4637,707.4242045,85.153999,9.29394636,0.616318274,323.1463034,16922,4251468619,305,108.65,6.690655492,2.189176224,-1.035941601,0.014561694,0.002738977,0.66,8915,14,104.2551,0.425203304
61671.4637,678.1249843,86.400002,9.29394636,0.619352664,295.8055487,16922,4251468619,305,117.45,6.615062418,2.292468776,-1.035941601,0.014526329,0.004911333,0.66,11470,14,104.2551,0.425203304
61671.4637,776.0336412,84.918999,9.29394636,0.614885367,321.0070811,16922,4251468619,301,107.52,6.856533914,2.417496955,-1.035941601,-0.013869667,0.017841563,0.66,7200,14,104.2551,0.425203304
61671.4637,756.4750943,86.176003,9.29394636,0.58395145,301.9123549,16922,4251468619,380,107.61,6.624000839,2.505611586,-1.035941601,0.019853234,0.010155317,0.66,7200,14,104.2551,0.425203304
68285.8251,610.9197859,86.247002,8.249078992,0.644554956,297.9013694,16602,5412353950,265,114.95,6.539356185,2.050745142,-0.938904762,0.007740304,0.010120347,0.72,7200,7,104.2551,0.57149405
68285.8251,591.919744,86.308998,8.249078992,0.648432232,298.3153622,16602,5412353950,305,103.07,6.352352756,1.984208053,-0.938904762,0.001344877,0.004559971,0.72,7200,7,104.2551,0.57149405
68285.8251,611.4748015,86.920998,8.249078992,0.654501011,296.526738,16602,5412353950,311.25,101.28,6.397681487,2.062123658,-0.938904762,0.00706578,0.009315632,0.72,7200,7,104.2551,0.57149405
68285.8251,607.1530501,87.654999,8.249078992,0.655512475,294.352864,16602,5412353950,317.5,101.76,6.361833988,2.062670775,-0.938904762,0.008409006,0.001544203,0.72,7200,7,104.2551,0.57149405
68285.8251,627.1385365,88.612,8.249078992,0.654079568,291.4797093,16602,5412353950,317.5,103.02,6.428555394,2.151568416,-0.938904762,0.010858645,-0.002188326,0.72,7200,7,104.2551,0.57149405
68285.8251,602.5191154,89.158997,8.249078992,0.653826703,289.9954112,16602,5412353950,317.5,102.66,6.345706508,2.077684998,-0.938904762,0.00615397,-0.000386673,0.72,7322.4,7,104.2551,0.57149405
68285.8251,586.8139963,90.5,8.249078992,0.656608227,285.9977901,16602,5412353950,308.13,99,6.32322891,2.051813044,-0.938904762,0.014928592,0.004245198,0.72,7322.4,7,104.2551,0.57149405
68285.8251,658.181997,85.015999,8.249078992,0.626011463,300.9398266,16602,5412353950,330,123.48,6.486717825,2.187088377,-0.938904762,-0.016148237,0.010693841,0.72,7322.4,7,104.2551,0.57149405
68285.8251,694.4444284,86.400002,8.249078992,0.628371544,296.4328635,16602,5412353950,353.13,137.61,6.525953456,2.342670175,-0.938904762,0.016148237,0.00376294,0.72,7322.4,7,104.2551,0.57149405
68285.8251,654.0829727,84.950996,8.249078992,0.631237357,301.8081154,16602,5412353950,327.5,122.17,6.481833569,2.167214662,-0.938904762,-0.016913126,0.004550329,0.72,7322.4,7,104.2551,0.57149405
68285.8251,639.4257285,85.582001,8.249078992,0.638064734,299.8995081,16602,5412353950,260,118.66,6.631807786,2.132133302,-0.938904762,0.00740042,0.01075779,0.72,16100,7,104.2551,0.57149405
68285.8251,605.8960634,86.193001,8.249078992,0.645482131,298.402419,16602,5412353950,288.75,112.86,6.452512102,2.030466326,-0.938904762,-0.000626316,0.001437439,0.72,7200,7,104.2551,0.57149405
70120.54343,601.220614,89.845001,6.268805783,0.66065408,288.3844367,18230,5398778821,305,91.06,6.384254524,2.084788697,-1.030673742,-0.007263876,0.00614284,0.8,16100,15,83.00008333,0.733705502
70120.54343,592.4721419,91.300003,6.268805783,0.663604181,284.0854233,18230,5398778821,305,83.52,6.354276164,2.085542211,-1.030673742,0.016064846,0.004455484,0.8,15246,15,83.00008333,0.733705502
70120.54343,541.6418084,100.57,6.268805783,0.691335131,259.2472904,18230,5398778821,283.75,72.62,6.245691089,2.089286285,-1.030673742,0.030037966,0.000731797,0.8,15246,15,83.00008333,0.733705502
70120.54343,530.8035942,102.910004,6.268805783,0.694622387,253.8791078,18230,5398778821,279.38,68.96,6.220290278,2.090773041,-1.030673742,0.008294003,0.002673149,0.8,9200,15,83.00008333,0.733705502
70120.54343,546.0193066,101.949997,6.268805783,0.69807822,256.5355642,18230,5398778821,250.63,63.61,6.381444215,2.128435129,-1.030673742,-0.009372391,0.004962789,0.8,9200,15,83.00008333,0.733705502
70120.54343,562.4668902,100.309998,6.268805783,0.70170263,260.9999055,18230,5398778821,263.63,57.83,6.393047887,2.155046337,-1.030673742,-0.016217097,0.005178551,0.8,11250,15,83.00008333,0.733705502
70120.54343,553.1956766,101.230003,6.268805783,0.709204316,258.8955766,18230,5398778821,264,53.71,6.36025371,2.136752137,-1.030673742,0.009129814,0.010633949,0.8,11250,15,83.00008333,0.733705502
70120.54343,573.5334164,94.580002,6.268805783,0.683243425,274.8065072,18230,5398778821,260,70.94,6.441055669,2.087044525,-1.030673742,0.044427743,0.017924304,0.8,11250,15,83.00008333,0.733705502
70120.54343,598.7481972,90.470001,6.268805783,0.671105866,286.9912647,18230,5398778821,295.5,82.16,6.407701502,2.086294152,-1.030673742,-0.009132505,0.01124104,0.8,11250,15,83.00008333,0.733705502
70120.54343,557.3792844,97.594002,6.268805783,0.6908294,266.8750073,18230,5398778821,288.75,71.55,6.286482949,2.088540587,-1.030673742,0.01689502,0.002932553,0.8,11250,15,83.00008333,0.733705502
70120.54343,566.0837788,95.959,6.268805783,0.688806473,271.1397576,18230,5398778821,265,72.57,6.400538499,2.087793335,-1.030673742,0.014474959,0.008109149,0.8,4000,15,83.00008333,0.733705502
70120.54343,534.47932,102.059998,6.268805783,0.692768038,255.7280081,18230,5398778821,274.63,70.37,6.253252808,2.090030435,-1.030673742,0.014706854,0.00207052,0.8,15246,15,83.00008333,0.733705502
74815.13887,551.7959559,101.699997,10.11812871,0.71198584,257.9655927,14284,5584307387,233.88,54.22,6.454936712,2.13902928,-0.913663983,0.004632088,0.003914364,0.65,4000,14,78.53925,0.753922124
74815.13887,564.7176242,100.050003,10.11812871,0.709035738,262.4907468,14284,5584307387,191.88,48.43,6.61429198,2.151381072,-0.913663983,-0.016357183,-0.004152091,0.65,13174,14,78.53925,0.753922124
74815.13887,507.8490178,99.439003,10.11812871,0.73609238,265.7387866,14284,5584307387,186.25,57.97,6.466455081,1.911083528,-0.913663983,-0.000974997,0.000801879,0.65,13174,14,78.53925,0.753922124
74815.13887,551.5852407,99.692001,10.11812871,0.71434592,263.7052094,14284,5584307387,201.75,44.49,6.550611526,2.091673661,-0.913663983,-0.003584648,0.007461395,0.65,4000,14,78.53925,0.753922124
74815.13887,505.750807,99.522003,10.11812871,0.738621038,265.7894657,14284,5584307387,187.3,61.38,6.456617657,1.902824876,-0.913663983,0.000834334,0.003429359,0.65,10600,14,78.53925,0.753922124
74815.13887,502.7878836,99.777,10.11812871,0.743256912,265.3818014,14284,5584307387,187.5,66.37,6.446635833,1.894583129,-0.913663983,0.00255894,0.006256775,0.65,10600,14,78.53925,0.753922124
74815.13887,500.4604386,99.907997,10.11812871,0.748567094,265.3050886,14284,5584307387,205,62.58,6.381684993,1.886358235,-0.913663983,0.001312037,0.007119076,0.65,10600,14,78.53925,0.753922124
74815.13887,491.1139533,101.470001,10.11812871,0.75421443,261.488122,14284,5584307387,217.75,74.42,6.303954596,1.878150141,-0.913663983,0.015513466,0.00751588,0.65,11000,14,78.53925,0.753922124
74815.13887,538.4232422,99.321999,10.11812871,0.719318948,264.9604344,14284,5584307387,196.25,46.63,6.528466481,2.032089219,-0.913663983,-0.003718356,0.006937531,0.65,18820.42,14,78.53925,0.753922124
74815.13887,524.9453112,98.992996,10.11812871,0.723280512,266.1147865,14284,5584307387,198.38,48.17,6.481779488,1.972627369,-0.913663983,-0.003317987,0.005492272,0.65,18820.42,14,78.53925,0.753922124
74815.13887,504.1421308,100.080002,10.11812871,0.730866487,263.4951986,14284,5584307387,142.63,58.11,6.583444691,1.913287732,-0.913663983,0.010920786,0.010433668,0.65,26900,14,78.53925,0.753922124
74815.13887,495.0749105,99.536003,10.11812871,0.73550236,265.2075551,14284,5584307387,181,60.66,6.442781241,1.866745125,-0.913663983,-0.005450468,0.00632295,0.65,26900,14,78.53925,0.753922124
82035.78793,487.2625004,101.93,5.656747616,0.761800405,260.5739233,15272,5119681254,233.75,74.26,6.228564204,1.869958798,-0.975330949,0.004523105,0.010007867,0.78,26900,11,90.10333333,0.694479937
82035.78793,490.0504803,101.010002,5.656747616,0.774865138,263.215518,15272,5119681254,191.88,68.75,6.390815397,1.861784153,-0.975330949,-0.009066762,0.017004414,0.78,26900,11,90.10333333,0.694479937
82035.78793,485.7077221,101.57,5.656747616,0.787845583,262.0311115,15272,5119681254,223.5,64.42,6.262287839,1.853626156,-0.975330949,0.005528674,0.016613111,0.78,22000,11,90.10333333,0.694479937
82035.78793,484.9261974,101.389999,5.656747616,0.80192178,262.7635887,15272,5119681254,207.88,67.18,6.317334707,1.845484756,-0.975330949,-0.001773759,0.017708962,0.78,22000,11,90.10333333,0.694479937
82035.78793,471.0851294,102.599998,5.656747616,0.790795684,260.9853852,15272,5119681254,219,70.17,6.22291796,1.80502494,-0.975330949,0.013541538,-0.005739202,0.78,13800,11,90.10333333,0.694479937
82035.78793,488.0752591,101.370003,5.656747616,0.783968307,264.6867831,15272,5119681254,280,73.88,6.031052792,1.843972915,-0.975330949,-0.005901443,-0.002255277,0.78,13800,11,90.10333333,0.694479937
82035.78793,486.0136446,101.800003,5.656747616,0.788182738,263.8349628,15272,5119681254,214.63,73.29,6.296684057,1.842112355,-0.975330949,0.004232915,0.005361368,0.78,9200,11,90.10333333,0.694479937
82035.78793,482.5209114,101.550003,5.656747616,0.807906271,262.6164373,15272,5119681254,178.75,68.16,6.409423726,1.837359901,-0.975330949,0.00157686,0.007434978,0.78,28600,11,90.10333333,0.694479937
82035.78793,477.6343338,102.239998,5.656747616,0.798213082,261.10916,15272,5119681254,191,64.96,6.351357529,1.829251543,-0.975330949,0.006771653,-0.012070469,0.78,28600,11,90.10333333,0.694479937
82035.78793,476.1438914,102.209999,5.656747616,0.79045853,261.4509369,15272,5119681254,181,65.75,6.380613055,1.82115963,-0.975330949,-0.000293461,-0.009762387,0.78,28600,11,90.10333333,0.694479937
82035.78793,479.1543126,101.220001,5.656747616,0.795347269,264.2758322,15272,5119681254,192.63,67,6.350973619,1.813084112,-0.975330949,-0.009733135,0.006165641,0.78,5000,11,90.10333333,0.694479937
82035.78793,478.5721244,101.970001,5.656747616,0.785738368,262.8635848,15272,5119681254,252.5,69.77,6.114006155,1.820610203,-0.975330949,-0.006159251,-0.006415762,0.78,13800,11,90.10333333,0.694479937
92202.97994,491.8692502,100.690002,8.487960475,0.798550236,267.0126077,17656,5838154057,219.63,84.82,6.29983183,1.842119945,-0.862696052,-0.010963624,0.013067915,0.64,16499.991,7,104.8335,0.933208901
92202.97994,508.9931087,99.662003,8.487960475,0.809423466,270.0387228,17656,5838154057,232.5,71.03,6.315336348,1.884889335,-0.862696052,-0.010262019,0.013524345,0.64,16499.991,7,104.8335,0.933208901
92202.97994,502.983517,99.323997,8.487960475,0.820718139,271.2305265,17656,5838154057,232.5,71.46,6.293361759,1.854450248,-0.862696052,-0.003397287,0.013857512,0.64,6000,7,104.8335,0.933208901
92202.97994,483.9900816,99.833,8.487960475,0.839767363,270.3905522,17656,5838154057,221.88,76.51,6.261915394,1.789966689,-0.862696052,0.01089727,0.009581032,0.64,10000,7,104.8335,0.933208901
92202.97994,484.1263766,99.373001,8.487960475,0.832349966,271.9149037,17656,5838154057,224,78.34,6.254318452,1.7804334,-0.862696052,-0.004618333,-0.00887192,0.64,11750,7,104.8335,0.933208901
92202.97994,513.7931034,101.5,8.487960475,0.827714093,267.5517241,17656,5838154057,305.6,97.36,6.031618979,1.920350561,-0.862696052,0.006523736,-0.001831316,0.64,8000,7,104.8335,0.933208901
92202.97994,489.2930938,98.750999,8.487960475,0.831759946,273.0787564,17656,5838154057,230.63,73.52,6.248677336,1.791765498,-0.862696052,-0.005785683,0.013364137,0.64,6050,7,104.8335,0.933208901
92202.97994,502.6845393,99.699997,8.487960475,0.827461227,271.5667083,17656,5838154057,260,81.71,6.184913833,1.851053623,-0.862696052,0.001003502,0.003162784,0.64,8000,7,104.8335,0.933208901
92202.97994,504.7462679,99.599998,8.487960475,0.824848281,271.5672745,17656,5838154057,252.5,77.5,6.223556973,1.858641726,-0.862696052,0.002281687,-0.009053518,0.64,11000,7,104.8335,0.933208901
92202.97994,502.1456331,100.839996,8.487960475,0.829231288,269.0341241,17656,5838154057,270,89.57,6.140516723,1.866475618,-0.862696052,0.010667556,-0.007998018,0.64,11000,7,104.8335,0.933208901
92202.97994,496.5967328,99.769997,8.487960475,0.835890088,271.6477981,17656,5838154057,267.5,89.17,6.127296272,1.828090404,-0.862696052,0.00070186,0.010134879,0.64,11000,7,104.8335,0.933208901
92202.97994,556.569808,100.900002,8.487960475,0.833192852,269.411293,17656,5838154057,276.67,94.41,6.327582082,2.065874084,-0.862696052,-0.005928851,0.006597334,0.64,8000,7,104.8335,0.933208901
