"","cy","Dates","Year","GDP","NationalPrice","Month","ExchangeRate","Country","RealInterest","CPI","MaizePrice","Manufacturing","Importing","Blending","Wholesaling","Retailing","Election0","Election1","WorldPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionEstimate"
"213","Kenya 2015",2015-05-01,"2015",70120.543426,566.0837788361,5,95.959,"Kenya",6.26880578270384,0.688806473364801,294.717127831316,1,100,3,3,100,"0","0",265,301.0837788361,1.92076986838751,241.511627906977,-1.03067374229431
"214","Kenya 2015",2015-11-01,"2015",70120.543426,562.46689020549,11,100.309998,"Kenya",6.26880578270384,0.70170262980445,283.695549470552,1,100,3,3,100,"0","0",263.63,298.83689020549,1.98264262959076,389.920424403183,-1.03067374229431
"215","Kenya 2015",2015-09-01,"2015",70120.543426,530.803594177297,9,102.910004,"Kenya",6.26880578270384,0.69462238705327,275.955551964819,1,100,3,3,100,"0","0",279.38,251.423594177297,1.92351119735749,242.018518518519,-1.03067374229431
"216","Kenya 2015",2015-01-01,"2015",70120.543426,601.220614006857,1,89.845001,"Kenya",6.26880578270384,0.660654079568442,313.461344194417,1,100,3,3,100,"0","0",305,296.220614006857,1.9180056014625,234.281912012751,-1.03067374229431
"217","Kenya 2015",2015-06-01,"2015",70120.543426,557.379284435943,6,97.594002,"Kenya",6.26880578270384,0.690829399865138,290.081529716389,1,100,3,3,100,"0","0",288.75,268.629284435943,1.92145733987576,253.25,-1.03067374229431
"218","Kenya 2015",2015-04-01,"2015",70120.543426,573.533416362866,4,94.580002,"Kenya",6.26880578270384,0.683243425488874,298.702725210622,1,100,3,3,100,"0","0",260,313.533416362866,1.9200809633004,248.123714647678,-1.03067374229431
"219","Kenya 2015",2015-02-01,"2015",70120.543426,592.472141904895,2,91.300003,"Kenya",6.26880578270384,0.663604180714767,308.788503592358,1,100,3,3,100,"0","0",305,287.472141904895,1.91869883435504,211.62144666479,-1.03067374229431
"220","Kenya 2015",2015-03-01,"2015",70120.543426,598.748197206276,3,90.470001,"Kenya",6.26880578270384,0.671105866486851,311.947026794959,1,100,3,3,100,"0","0",295.5,303.248197206276,1.91939062012548,222.873563218391,-1.03067374229431
"221","Kenya 2015",2015-12-01,"2015",70120.543426,553.195676582169,12,101.230003,"Kenya",6.26880578270384,0.709204315576534,281.408235478756,1,100,3,3,100,"0","0",264,289.195676582169,1.96581196581197,247.456323205892,-1.03067374229431
"222","Kenya 2016",2016-01-01,"2016",74815.138871,551.795955891951,1,101.699997,"Kenya",10.1181287134987,0.711985839514498,280.397383330093,1,100,3,3,100,"0","0",233.88,317.915955891951,1.96790693742801,231.914209695297,-0.913663983345032
"223","Kenya 2016",2016-07-01,"2016",74815.138871,495.074910510298,7,99.536003,"Kenya",10.1181287134987,0.735502360080917,288.26908162982,1,100,3,3,100,"0","0",181,314.074910510298,1.71740551470604,305.473636388765,-0.913663983345032
"224","Kenya 2016",2016-10-01,"2016",74815.138871,502.7878836472,10,99.777,"Kenya",10.1181287134987,0.743256911665543,288.458479801261,1,100,3,3,100,"0","0",187.5,315.2878836472,1.74301647846721,323.958757800515,-0.913663983345032
"225","Kenya 2016",2016-08-01,"2016",74815.138871,507.84901775413,8,99.439003,"Kenya",10.1181287134987,0.736092380310182,288.846507196499,1,100,3,3,100,"0","0",186.25,321.59901775413,1.75819684538767,184.124946062284,-0.913663983345032
"226","Kenya 2016",2016-02-01,"2016",74815.138871,564.717624246348,2,100.050003,"Kenya",10.1181287134987,0.709035738368173,285.316029078154,1,100,3,3,100,"0","0",191.88,372.837624246348,1.9792705866226,447.22143574168,-0.913663983345032
"227","Kenya 2016",2016-12-01,"2016",74815.138871,491.113953308558,12,101.470001,"Kenya",10.1181287134987,0.754214430209036,284.226219556347,1,100,3,3,100,"0","0",217.75,273.363953308558,1.72789813014136,235.845673003023,-0.913663983345032
"228","Kenya 2016",2016-06-01,"2016",74815.138871,504.142130758006,6,100.080002,"Kenya",10.1181287134987,0.730866486850978,286.407824533955,1,100,3,3,100,"0","0",142.63,361.512130758006,1.76022471305855,485.312899106003,-0.913663983345032
"229","Kenya 2016",2016-09-01,"2016",74815.138871,505.750807018357,9,99.522003,"Kenya",10.1181287134987,0.738621038435603,288.901593121988,1,100,3,3,100,"0","0",187.3,318.450807018357,1.75059888577632,744.033558360856,-0.913663983345032
"230","Kenya 2016",2016-05-01,"2016",74815.138871,524.945311190593,5,98.992996,"Kenya",10.1181287134987,0.723280512474713,289.255202766414,1,100,3,3,100,"0","0",198.38,326.565311190593,1.81481717932835,172.806171648987,-0.913663983345032
"231","Kenya 2016",2016-04-01,"2016",74815.138871,538.423242239342,4,99.321999,"Kenya",10.1181287134987,0.71931894807822,288.000472168262,1,100,3,3,100,"0","0",196.25,342.173242239342,1.86952208163316,897.455544157697,-0.913663983345032
"232","Kenya 2016",2016-03-01,"2016",74815.138871,551.585240661749,3,99.692001,"Kenya",10.1181287134987,0.714345920431558,286.636097182526,1,100,3,3,100,"0","0",201.75,349.835240661749,1.92433976768288,460.88070707599,-0.913663983345032
"233","Kenya 2016",2016-11-01,"2016",74815.138871,500.460438617341,11,99.907997,"Kenya",10.1181287134987,0.748567093728928,288.375096348589,1,100,3,3,100,"0","0",205,295.460438617341,1.73544957575803,314.353504671331,-0.913663983345032
"234","Kenya 2017",2017-04-01,"2017",82035.78793,484.926197372451,4,101.389999,"Kenya",5.65674761585907,0.80192178017532,285.612596460971,1,100,3,3,100,"0","1",207.88,277.046197372451,1.6978459752167,274.384352792151,-0.975330948829651
"235","Kenya 2017",2017-08-01,"2017",82035.78793,479.1543125948,8,101.220001,"Kenya",5.65674761585907,0.795347269049224,287.256339352553,1,100,3,3,100,"0","1",192.63,286.5243125948,1.66803738317757,171.923417441346,-0.975330948829651
"236","Kenya 2017",2017-07-01,"2017",82035.78793,476.143891427557,7,102.209999,"Kenya",5.65674761585907,0.790458530006743,284.185800987853,1,100,3,3,100,"0","1",181,295.143891427557,1.67546685926053,192.447143601713,-0.975330948829651
"237","Kenya 2017",2017-02-01,"2017",82035.78793,490.050480347481,2,101.010002,"Kenya",5.65674761585907,0.774865138233311,286.103823917229,1,100,3,3,100,"0","1",191.88,298.170480347481,1.71284142112429,300.704225352113,-0.975330948829651
"238","Kenya 2017",2017-11-01,"2017",82035.78793,488.075259070383,11,101.370003,"Kenya",5.65674761585907,0.783968307484828,287.703025141857,1,100,3,3,100,"0","1",280,208.075259070383,1.6964550818669,342.857142857143,-0.975330948829651
"239","Kenya 2017",2017-09-01,"2017",82035.78793,471.085129390873,9,102.599998,"Kenya",5.65674761585907,0.790795684423466,283.679766526515,1,100,3,3,100,"0","1",219,252.085129390873,1.66062294522807,181.471117507204,-0.975330948829651
"240","Kenya 2017",2017-06-01,"2017",82035.78793,477.634333808705,6,102.239998,"Kenya",5.65674761585907,0.798213081591369,283.81430438842,1,100,3,3,100,"0","1",191,286.634333808705,1.68291141927444,191.15624071009,-0.975330948829651
"241","Kenya 2017",2017-12-01,"2017",82035.78793,486.013644579072,12,101.800003,"Kenya",5.65674761585907,0.788182737693864,286.777133429733,1,100,3,3,100,"0","1",214.63,271.383644579072,1.69474336662256,238.462929538806,-0.975330948829651
"242","Kenya 2017",2017-03-01,"2017",82035.78793,485.70772209642,3,101.57,"Kenya",5.65674761585907,0.787845583277141,284.816425596397,1,100,3,3,100,"0","1",223.5,262.20772209642,1.70533606367456,276.275619184562,-0.975330948829651
"243","Kenya 2017",2017-10-01,"2017",82035.78793,478.572124364302,10,101.970001,"Kenya",5.65674761585907,0.785738368172623,285.721287773646,1,100,3,3,100,"0","1",252.5,226.072124364302,1.67496138664836,141.977351829005,-0.975330948829651
"244","Kenya 2017",2017-05-01,"2017",82035.78793,482.520911397708,5,101.550003,"Kenya",5.65674761585907,0.807906271072151,285.452649285538,1,100,3,3,100,"0","1",178.75,303.770911397708,1.69037110920292,440.339506172839,-0.975330948829651
"245","Kenya 2017",2017-01-01,"2017",82035.78793,487.262500408777,1,101.93,"Kenya",5.65674761585907,0.7618004045853,283.23252530509,1,100,3,3,100,"0","1",233.75,253.512500408777,1.72036209430365,311.45716944176,-0.975330948829651
"246","Kenya 2018",2018-02-01,"2018",92202.979941,508.993108710375,2,99.662003,"Kenya",8.48796047494691,0.809423465947404,293.520350849827,1,100,3,3,100,"1","0",232.5,276.493108710375,1.73409818854703,127.144866385373,-0.862696051597595
"247","Kenya 2018",2018-05-01,"2018",92202.979941,483.99008161812,5,99.833,"Kenya",8.48796047494691,0.839767363452461,293.902774154577,1,100,3,3,100,"1","0",221.88,262.11008161812,1.64676935428846,149.085794655415,-0.862696051597595
"248","Kenya 2018",2018-09-01,"2018",92202.979941,496.596732837975,9,99.769997,"Kenya",8.48796047494691,0.835890087660148,295.269345744597,1,100,3,3,100,"1","0",267.5,229.096732837975,1.68184317131086,173.058994557819,-0.862696051597595
"249","Kenya 2018",2018-11-01,"2018",92202.979941,513.793103448276,11,101.5,"Kenya",8.48796047494691,0.827714093054619,290.817091454273,1,100,3,3,100,"1","0",305.6,208.193103448276,1.76672251578812,184.642857142857,-0.862696051597595
"250","Kenya 2018",2018-01-01,"2018",92202.979941,491.86925023076,1,100.690002,"Kenya",8.48796047494691,0.798550236008092,290.231095290051,1,100,3,3,100,"1","0",219.63,272.23925023076,1.69475034967978,222.214020086643,-0.862696051597595
"251","Kenya 2018",2018-08-01,"2018",92202.979941,502.684539286631,8,99.699997,"Kenya",8.48796047494691,0.827461227242077,295.181204643279,1,100,3,3,100,"1","0",260,242.684539286631,1.7029693333426,167.292712865209,-0.862696051597595
"252","Kenya 2018",2018-04-01,"2018",92202.979941,489.293093816518,4,98.750999,"Kenya",8.48796047494691,0.831759946055293,296.824735215436,1,100,3,3,100,"1","0",230.63,258.663093816518,1.64842425770678,149.057475987467,-0.862696051597595
"253","Kenya 2018",2018-06-01,"2018",92202.979941,484.126376631122,6,99.373001,"Kenya",8.48796047494691,0.832349966284558,295.55967796437,1,100,3,3,100,"1","0",224,260.126376631122,1.63799872826186,187.191099361093,-0.862696051597595
"254","Kenya 2018",2018-10-01,"2018",92202.979941,502.14563313116,10,100.839996,"Kenya",8.48796047494691,0.829231287929872,292.428395781269,1,100,3,3,100,"1","0",270,232.14563313116,1.71715756874293,178.014184397163,-0.862696051597595
"255","Kenya 2018",2018-07-01,"2018",92202.979941,504.746267893773,7,99.599998,"Kenya",8.48796047494691,0.824848280512475,295.181820140721,1,100,3,3,100,"1","0",252.5,252.246267893773,1.70995038804608,318.307905686546,-0.862696051597595
"256","Kenya 2018",2018-03-01,"2018",92202.979941,502.983516997743,3,99.323997,"Kenya",8.48796047494691,0.82071813890762,294.815789669597,1,100,3,3,100,"1","0",232.5,270.483516997743,1.70609422772587,145.235892691952,-0.862696051597595
"257","Kenya 2018",2018-12-01,"2018",92202.979941,556.569807965337,12,100.900002,"Kenya",8.48796047494691,0.833192852326365,292.838361929347,1,100,3,3,100,"1","0",276.67,279.899807965337,1.9006041568407,194.146241655298,-0.862696051597595
"258","Kenya 2019",2019-01-01,"2019",100378.435824,559.732664995823,1,99.75,"Kenya",7.83110074767406,0.83605866486851,296.509752642476,0,154,5,5,100,"0","0",260,299.732664995823,1.88773778942352,214.084446136412,-0.807418882846832
"259","Kenya 2019",2019-02-01,"2019",100378.435824,564.629965718895,2,99.18,"Kenya",7.83110074767406,0.842886041807148,298.510832303147,0,154,5,5,100,"0","0",250.63,313.999965718895,1.89148903362239,175.59973158866,-0.807418882846832
"260","Kenya 2019",2019-11-01,"2019",100378.435824,493.651708487384,11,100.779556,"Kenya",7.83110074767406,0.886463250168577,296.403499172771,0,154,5,5,100,"0","0",224.5,269.151708487384,1.66547193223127,376.645591116917,-0.807418882846832
"261","Kenya 2019",2019-07-01,"2019",100378.435824,544.729148587029,7,102.410004,"Kenya",7.83110074767406,0.875168577208361,290.533988813454,0,154,5,5,100,"0","0",263.5,281.229148587029,1.87492400049892,173.99565689468,-0.807418882846832
"262","Kenya 2019",2019-09-01,"2019",100378.435824,495.578641703289,9,102.910004,"Kenya",7.83110074767406,0.878287255563048,289.694867760378,0,154,5,5,100,"0","0",237.75,257.828641703289,1.71069182389937,263.336548449325,-0.807418882846832
"263","Kenya 2019",2019-10-01,"2019",100378.435824,493.169143779657,10,101.385094,"Kenya",7.83110074767406,0.881153068105192,294.342642930717,0,154,5,5,100,"0","0",237,256.169143779657,1.67549335994697,326.388888888889,-0.807418882846832
"264","Kenya 2019",2019-03-01,"2019",100378.435824,567.631629083476,3,99.830002,"Kenya",7.83110074767406,0.855866486850978,296.862268615052,0,154,5,5,100,"0","0",247.5,320.131629083476,1.91210432949812,191.657736377875,-0.807418882846832
"265","Kenya 2019",2019-05-01,"2019",100378.435824,557.132886818266,5,100.129997,"Kenya",7.83110074767406,0.86909979770735,296.561218443295,0,154,5,5,100,"0","0",247.5,309.632886818266,1.87864377460667,302.400302400302,-0.807418882846832
"266","Kenya 2019",2019-06-01,"2019",100378.435824,550.426397499429,6,101.349998,"Kenya",7.83110074767406,0.872555630478759,293.282003170662,0,154,5,5,100,"0","0",247.5,302.926397499429,1.87678204441045,264.296082778354,-0.807418882846832
"267","Kenya 2019",2019-08-01,"2019",100378.435824,495.403302192087,8,102.610001,"Kenya",7.83110074767406,0.876938637896156,290.254782068084,0,154,5,5,100,"0","0",262.5,232.903302192087,1.70678773545885,295.974940701816,-0.807418882846832
"268","Kenya 2019",2019-04-01,"2019",100378.435824,555.358048300532,4,100.449997,"Kenya",7.83110074767406,0.862609575185435,295.323228245635,0,154,5,5,100,"0","0",247.5,307.858048300532,1.88050920206863,201.824760106969,-0.807418882846832
"269","Kenya 2019",2019-12-01,"2019",100378.435824,482.875338851546,12,100.440002,"Kenya",7.83110074767406,0.892784895482131,297.698814912582,0,154,5,5,100,"0","0",217.5,265.375338851546,1.6220264060955,387.751098464941,-0.807418882846832
"270","Kenya 2020",2020-01-01,"2020",100666.561429,530.694216049511,1,99.599998,"Kenya",6.7146344090674,0.897757923128793,300.505288031798,0,154,5,5,100,"0","1",215.4,315.294216049511,1.76600624742868,297.698814912582,-0.876583576202393
"271","Kenya 2020",2020-03-01,"2020",100666.561429,534.586985821966,3,102.883163,"Kenya",6.7146344090674,0.905849629130142,291.488308251514,0,154,5,5,100,"0","1",231.13,303.456985821966,1.83399117799501,827.60989010989,-0.876583576202393
"272","Kenya 2020",2020-12-01,"2020",100666.561429,496.040825934727,12,109.150002,"Kenya",6.7146344090674,0.942936614969656,277.181376745068,0,154,5,5,100,"0","1",245,251.040825934727,1.78958929982858,289.641025641026,-0.876583576202393
"273","Kenya 2020",2020-10-01,"2020",100666.561429,497.448965748173,10,107.800003,"Kenya",6.7146344090674,0.923803101820634,280.106066255014,0,154,5,5,100,"0","1",245,252.448965748173,1.77593071224415,250.50597981904,-0.876583576202393
"274","Kenya 2020",2020-06-01,"2020",100666.561429,480.025250844064,6,105.550003,"Kenya",6.7146344090674,0.912592717464599,284.960756426053,0,154,5,5,100,"0","1",202,278.025250844064,1.68453108022483,306.923076923077,-0.876583576202393
"275","Kenya 2020",2020-08-01,"2020",100666.561429,476.901530995772,8,107.150002,"Kenya",6.7146344090674,0.91512137559002,281.255447285297,0,154,5,5,100,"0","1",249.5,227.401530995772,1.6956170470612,133.311962360811,-0.876583576202393
"276","Kenya 2020",2020-07-01,"2020",100666.561429,479.089996654399,7,106.75,"Kenya",6.7146344090674,0.913267026298044,282.033397820996,0,154,5,5,100,"0","1",214.4,264.689996654399,1.69869951699293,464.879356568365,-0.876583576202393
"277","Kenya 2020",2020-02-01,"2020",100666.561429,510.049590980831,2,99.336746,"Kenya",6.7146344090674,0.90332097100472,301.598188133681,0,154,5,5,100,"0","1",214.38,295.669590980831,1.69115601833376,369.89416697421,-0.876583576202393
"278","Kenya 2020",2020-11-01,"2020",100666.561429,494.79878588696,11,108.377388,"Kenya",6.7146344090674,0.933749157113958,278.885585472385,0,154,5,5,100,"0","1",245,249.79878588696,1.77419992879465,250.170794904754,-0.876583576202393
"279","Kenya 2020",2020-09-01,"2020",100666.561429,484.215763928036,9,106.800087,"Kenya",6.7146344090674,0.91512137559002,282.452749882775,0,154,5,5,100,"0","1",250.5,233.715763928036,1.71432483531847,130.878505338463,-0.876583576202393
"280","Kenya 2020",2020-05-01,"2020",100666.561429,492.196057925208,5,105.141029,"Kenya",6.7146344090674,0.915374241402562,285.789025080904,0,154,5,5,100,"0","1",201.9,290.296057925208,1.7222356869228,243.821291485118,-0.876583576202393
"281","Kenya 2020",2020-04-01,"2020",100666.561429,440.419584024624,4,105.418953,"Kenya",6.7146344090674,0.914447066756575,284.756154352756,0,154,5,5,100,"0","1",235,205.419584024624,1.54665519003685,455.655526992288,-0.876583576202393
"282","Kenya 2021",2021-07-01,"2021",110347.032624,479.67438589509,7,107.599998,"Kenya",7.42758100514372,0.973111935266352,283.090558033847,0,154,5,5,100,"1","0",441.5,38.1743858950905,1.69442029160767,151.747253434497,-0.735883414745331
"283","Kenya 2021",2021-08-01,"2021",110347.032624,502.412875096591,8,108.849998,"Kenya",7.42758100514372,0.975303438975051,280.110248601015,0,154,5,5,100,"1","0",446.88,55.5328750965912,1.79362546570804,344.282238442822,-0.735883414745331
"284","Kenya 2021",2021-04-01,"2021",110347.032624,433.656257183701,4,106.849998,"Kenya",7.42758100514372,0.967211732973702,284.250580079969,0,154,5,5,100,"1","0",328.1,105.556257183701,1.52561256712898,279.656381486676,-0.735883414745331
"285","Kenya 2021",2021-10-01,"2021",110347.032624,734.240794338074,10,110.199997,"Kenya",7.42758100514372,0.983395144976399,262.159716755709,0,154,5,5,100,"1","0",695,39.2407943380737,2.80073843313719,167.392645081036,-0.735883414745331
"286","Kenya 2021",2021-05-01,"2021",110347.032624,471.7509981665,5,106.650002,"Kenya",7.42758100514372,0.969150370869858,285.059820578181,0,154,5,5,100,"1","0",331.63,140.1209981665,1.65491929802544,307.272727272727,-0.735883414745331
"287","Kenya 2021",2021-03-01,"2021",110347.032624,445.819618169849,3,108.5,"Kenya",7.42758100514372,0.959288604180715,279.656381486676,0,154,5,5,100,"1","0",352.88,92.9396181698485,1.59416930091076,393.512110726644,-0.735883414745331
"288","Kenya 2021",2021-01-01,"2021",110347.032624,447.775519007143,1,109.150002,"Kenya",7.42758100514372,0.948921105866487,277.451248675434,0,154,5,5,100,"1","0",265,182.775519007143,1.61388900264405,539.532423235122,-0.735883414745331
"289","Kenya 2021",2021-11-01,"2021",110347.032624,847.55088529642,11,111.550003,"Kenya",7.42758100514372,0.987862440997977,258.986994379552,0,154,5,5,100,"1","0",900.5,-52.9491147035798,3.27256157139039,164.857024997454,-0.735883414745331
"290","Kenya 2021",2021-06-01,"2021",110347.032624,491.46724678725,6,106.849998,"Kenya",7.42758100514372,0.970246122724208,284.801942219238,0,154,5,5,100,"1","0",393.25,98.2172467872501,1.72564569945567,129.459842953892,-0.735883414745331
"291","Kenya 2021",2021-09-01,"2021",110347.032624,462.150497279039,9,109.5,"Kenya",7.42758100514372,0.978422117329737,255.159817351598,0,154,5,5,100,"1","0",418.75,43.4004972790392,1.81121973700984,531.646949210438,-0.735883414745331
"292","Kenya 2021",2021-12-01,"2021",110347.032624,1104.73563697399,12,112.150002,"Kenya",7.42758100514372,0.996881321645314,292.28711025792,0,154,5,5,100,"1","0",890,214.735636973987,3.77962489005808,370.054777845405,-0.735883414745331
"293","Kenya 2021",2021-02-01,"2021",110347.032624,456.901716303273,2,108.760002,"Kenya",7.42758100514372,0.955579905596763,278.716994410916,0,154,5,5,100,"1","0",335,121.901716303273,1.63930339902294,159.467245340276,-0.735883414745331
"294","Kenya 2022",2022-03-01,"2022",114085.176566,1003.50877192982,3,114,"Kenya",5.96844687503544,1.01264329062711,309.824561403509,0,180,9,9,100,"0","0",872.5,131.008771929825,3.23895809739524,214.337894460088,-0.759701311588287
"295","Kenya 2022",2022-08-01,"2022",114085.176566,816.173425998502,8,119.949997,"Kenya",5.96844687503544,1.05849629130142,529.303889853369,0,180,9,9,100,"0","0",591.25,224.923425998502,1.54197511419121,626.782051282051,-0.759701311588287
"296","Kenya 2022",2022-09-01,"2022",114085.176566,1053.34284666484,9,119.800003,"Kenya",5.96844687503544,1.0681894807822,528.631038515083,0,180,9,9,100,"0","0",678,375.342846664838,1.99258607595888,228.954107211627,-0.759701311588287
"297","Kenya 2022",2022-07-01,"2022",114085.176566,869.793456136583,7,117.879997,"Kenya",5.96844687503544,1.05402899527984,562.436390289355,0,180,9,9,100,"0","0",601,268.793456136583,1.54647435897436,615.050642329224,-0.759701311588287
"298","Kenya 2022",2022-04-01,"2022",114085.176566,1019.62303650805,4,114.849998,"Kenya",5.96844687503544,1.02975387727579,382.9342687494,0,180,9,9,100,"0","0",925,94.6230365080521,2.66265811058899,503.820858061546,-0.759701311588287
"299","Kenya 2022",2022-11-01,"2022",114085.176566,1043.07270233196,11,121.5,"Kenya",5.96844687503544,1.08150708024275,473.58024691358,0,180,9,9,100,"0","0",588.75,454.322702331962,2.20252577916811,235.457553236979,-0.759701311588287
"300","Kenya 2022",2022-05-01,"2022",114085.176566,1025.01813024761,5,115.699997,"Kenya",5.96844687503544,1.03776129467296,409.161635501166,0,180,9,9,100,"0","0",707.5,317.518130247614,2.5051667637219,232.477936434522,-0.759701311588287
"301","Kenya 2022",2022-10-01,"2022",114085.176566,1048.09363865688,10,120.400002,"Kenya",5.96844687503544,1.07771409305462,505.897001563173,0,180,9,9,100,"0","0",636.25,411.843638656885,2.07175301576878,233.645077476447,-0.759701311588287
"302","Kenya 2022",2022-12-01,"2022",114085.176566,1007.93002915452,12,122.5,"Kenya",5.96844687503544,1.08723870532704,485.877551020408,0,180,9,9,100,"0","0",519.38,488.550029154519,2.07445276497696,293.65,-0.759701311588287
"303","Kenya 2022",2022-02-01,"2022",114085.176566,948.630894435669,2,111.680687,"Kenya",5.96844687503544,1.00413014160485,313.393487631393,0,180,9,9,100,"0","0",744.17,204.460894435669,3.02696428571429,209.54246410086,-0.759701311588287
"304","Kenya 2022",2022-06-01,"2022",114085.176566,1082.1917530259,6,116.800003,"Kenya",5.96844687503544,1.04703304113284,428.08218078556,0,180,9,9,100,"0","0",690,392.191753025897,2.528,574.940724745168,-0.759701311588287
"305","Kenya 2022",2022-01-01,"2022",114085.176566,914.87683496258,1,112.091591,"Kenya",5.96844687503544,1,320.898291112667,0,180,9,9,100,"0","0",846.38,68.4968349625799,2.85098693355574,514.732474233465,-0.759701311588287
"306","Malawi 2010",2010-06-01,"2010",45405.615233,693.675113721873,6,150.199997,"Malawi",12.526958492458,0.179,198.402134455435,0,6,2,3,6,"0","0",226.25,467.425113721873,3.49630872483221,262.338140553181,-0.48874643445015
"307","Malawi 2010",2010-10-01,"2010",45405.615233,639.001663893511,10,150.25,"Malawi",12.526958492458,0.1817,196.805324459235,0,6,2,3,6,"0","0",332.5,306.501663893511,3.24687182955698,193.764870506844,-0.48874643445015
"308","Malawi 2010",2010-08-01,"2010",45405.615233,721.420529348652,8,148.300003,"Malawi",12.526958492458,0.1724,206.338498860314,0,6,2,3,6,"0","0",263.5,457.920529348652,3.4962962962963,186.777493004098,-0.48874643445015
"309","Malawi 2010",2010-07-01,"2010",45405.615233,630.753889789029,7,150.550003,"Malawi",12.526958492458,0.1766,197.276648343873,0,6,2,3,6,"0","0",259.38,371.373889789029,3.1973063973064,408.450704225352,-0.48874643445015
"310","Malawi 2010",2010-12-01,"2010",45405.615233,705.066666666667,12,150,"Malawi",12.526958492458,0.1925,203.2,0,6,2,3,6,"0","0",380.63,324.436666666667,3.46981627296588,363.945578231293,-0.48874643445015
"311","Malawi 2010",2010-09-01,"2010",45405.615233,1178.59060402685,9,149,"Malawi",12.526958492458,0.1811,205.369127516779,0,6,2,3,6,"0","0",308.75,869.840604026846,5.73888888888889,349.736379613357,-0.48874643445015
"312","Malawi 2010",2010-11-01,"2010",45405.615233,670.110375275938,11,151,"Malawi",12.526958492458,0.1866,199.53642384106,0,6,2,3,6,"0","0",365.4,304.710375275938,3.35833609912601,216.134212914007,-0.48874643445015
"313","Malawi 2010",2010-05-01,"2010",45405.615233,785.651313584788,5,147.470001,"Malawi",12.526958492458,0.1856,207.364208263618,0,6,2,3,6,"0","0",234,551.651313584788,3.7887508175278,297.348107309798,-0.48874643445015
"314","Malawi 2011",2011-07-01,"2011",46869.475981,816.556291390728,7,151,"Malawi",4.52618583226898,0.1897,193.112582781457,0,6,2,3,6,"0","0",483.75,332.806291390728,4.22839506172839,190.588235294118,-0.426366478204727
"315","Malawi 2011",2011-05-01,"2011",46869.475981,878.688684800996,5,147.990005,"Malawi",4.52618583226898,0.1986,160.483811051969,0,6,2,3,6,"0","0",234,644.688684800996,5.47524812030075,487.985461398667,-0.426366478204727
"316","Malawi 2011",2011-01-01,"2011",46869.475981,706.780618401431,1,149.740005,"Malawi",4.52618583226898,0.2038,205.689855559975,0,6,2,3,6,"0","0",378.5,328.280618401431,3.43614718614719,203.838509443871,-0.426366478204727
"317","Malawi 2011",2011-11-01,"2011",46869.475981,996.095699329339,11,162.460007,"Malawi",4.52618583226898,0.2032,222.454748509275,0,6,2,3,6,"0","0",481.25,514.845699329339,4.47774527630643,432.627170833847,-0.426366478204727
"318","Malawi 2011",2011-06-01,"2011",46869.475981,875.165562913907,6,151,"Malawi",4.52618583226898,0.1915,160.198675496689,0,6,2,3,6,"0","0",478.75,396.415562913907,5.46300124018189,281.369177868084,-0.426366478204727
"319","Malawi 2011",2011-09-01,"2011",46869.475981,937.18559840055,9,163.020004,"Malawi",4.52618583226898,0.1952,184.394548291141,0,6,2,3,6,"0","0",508.75,428.43559840055,5.08250166333999,188.64134840384,-0.426366478204727
"320","Malawi 2011",2011-12-01,"2011",46869.475981,1031.09891473627,12,160.169998,"Malawi",4.52618583226898,0.2114,250.608731355544,0,6,2,3,6,"0","0",423.13,607.968914736274,4.1143774566794,504.979816169254,-0.426366478204727
"321","Malawi 2011",2011-03-01,"2011",46869.475981,696.284021823836,3,150.699997,"Malawi",4.52618583226898,0.2109,218.911749547016,0,6,2,3,6,"0","0",278.7,417.584021823836,3.18066080630494,295.727284991568,-0.426366478204727
"322","Malawi 2011",2011-10-01,"2011",46869.475981,939.262270043574,10,165.740005,"Malawi",4.52618583226898,0.1965,197.598642524477,0,6,2,3,6,"0","0",493.5,445.762270043574,4.75338422391858,444.579004397986,-0.426366478204727
"323","Malawi 2011",2011-08-01,"2011",46869.475981,1026.31097560976,8,164,"Malawi",4.52618583226898,0.1855,172.012195121951,0,6,2,3,6,"0","0",475.5,550.810975609756,5.96650124069479,391.773512644733,-0.426366478204727
"324","Malawi 2011",2011-02-01,"2011",46869.475981,704.869661674986,2,150.25,"Malawi",4.52618583226898,0.2113,207.454242928453,0,6,2,3,6,"0","0",297.5,407.369661674986,3.39771147470859,409.698996655518,-0.426366478204727
"325","Malawi 2011",2011-04-01,"2011",46869.475981,663.877182420229,4,151,"Malawi",4.52618583226898,0.2051,189.801324503311,0,6,2,3,6,"0","0",253.75,410.127182420229,3.49774789062996,185.983120597672,-0.426366478204727
"326","Malawi 2012",2012-12-01,"2012",56770.638927,1017.54764356095,12,320.049988,"Malawi",9.31351134458288,0.2709,402.062192859698,0,6,2,3,6,"0","0",375.83,641.717643560953,2.53082150381653,837.814983731102,-0.477253526449203
"327","Malawi 2012",2012-07-01,"2012",56770.638927,1032.80569325718,7,267.209991,"Malawi",9.31351134458288,0.2309,202.537337011474,0,6,2,3,6,"0","0",307.5,725.305693257181,5.09933481152993,334.65057840617,-0.477253526449203
"328","Malawi 2012",2012-10-01,"2012",56770.638927,944.198336453962,10,309.950012,"Malawi",9.31351134458288,NA,189.030481470025,0,6,2,3,6,"0","0",349,595.198336453962,4.99495281983761,472.409152086137,-0.477253526449203
