"","Year","Dates","cy","GDP","LocalUreaPrice","Month","ExchangeRate","Country","RealInterest","CPI","LocalMaizePrice","ElectionYr","OneYrAfterElectionYr","LocalMaizeYield","ForexRev","WorldUreaPrice","WorldGasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionControl","ExchangeRateMovements","CPIMovements","CR4ratioAnnual","MonthlyUreaImportMT","NumFirmsImportingFert","FuelPrice","SharePrivateSectorSalesAnnual"
"449","2020",2020-01-01,"Malawi 2020",11762.387765,583.333333333333,1,720,"Malawi",13.8959878628383,0.8332,350.833333333333,"0","1",20955,405924321.6,215.4,48.63,6.60105078961504,1.66270783847981,276.464864989254,-0.392753958702087,0,0.0222083030606428,0.75,20660,27,1.03728587962963,0.631209424496248
"450","2020",2020-02-01,"Malawi 2020",11762.387765,568.16091954023,2,725,"Malawi",13.8959878628383,0.8584,374.289655172414,"0","1",20955,405924321.6,214.38,43.79,6.56182702818082,1.51797120676101,286.075373134328,-0.392753958702087,0.00692044284457349,0.0297964819296719,0.75,11680,27,1.03013218390805,0.631209424496248
"451","2020",2020-03-01,"Malawi 2020",11762.387765,560.87962962963,3,720,"Malawi",13.8959878628383,0.8692,334.722222222222,"0","1",20955,405924321.6,231.13,41.61,6.491483148135,1.67565698478562,199.770055059928,-0.392753958702087,-0.00692044284457349,0.0125030570657858,0.75,17365,27,1.03728587962963,0.631209424496248
"452","2020",2020-04-01,"Malawi 2020",11762.387765,549.652777777778,4,720,"Malawi",13.8959878628383,0.8624,196.944444444444,"0","1",20955,405924321.6,235,37.97,6.4446194437256,2.79090267983075,238.321262088885,-0.392753958702087,0,-0.0078540482275419,0.75,526.25,27,1.03728587962963,0.631209424496248
"453","2020",2020-05-01,"Malawi 2020",11762.387765,538.425925925926,5,720,"Malawi",13.8959878628383,0.8264,186.888888888889,"0","1",20955,405924321.6,201.9,35.6,6.51182458002321,2.88099484740388,267.822222222222,-0.392753958702087,0,-0.0426402823493038,0.75,1085.25,27,1.03728587962963,0.631209424496248
"454","2020",2020-06-01,"Malawi 2020",11762.387765,523.563218390805,6,725,"Malawi",13.8959878628383,0.8142,192.275862068966,"0","1",20955,405924321.6,202,33.99,6.46634375836689,2.72297943567671,119.027327107745,-0.392753958702087,0.00692044284457349,-0.0148728817365503,0.75,7458,27,1.03013218390805,0.631209424496248
"455","2020",2020-07-01,"Malawi 2020",11762.387765,512.413793103448,7,725,"Malawi",13.8959878628383,0.8115,191.337931034483,"0","1",20955,405924321.6,214.4,34.91,6.39028976649228,2.67805651672434,381.44235924933,-0.392753958702087,0,-0.00332164911423247,0.75,4310,27,1.03013218390805,0.631209424496248
"456","2020",2020-08-01,"Malawi 2020",11762.387765,489.124741031831,8,745.958313,"Malawi",13.8959878628383,0.8149,187.678047901854,"0","1",20955,405924321.6,249.5,45.85,6.17222565505648,2.60619047619048,258.755011502473,-0.392753958702087,0.0284980630906508,0.00418101937152801,0.75,15480,27,1.00118977202595,0.631209424496248
"457","2020",2020-09-01,"Malawi 2020",11762.387765,495.951417004049,9,741,"Malawi",13.8959878628383,0.8246,195.411605937922,"0","1",20955,405924321.6,250.5,46.07,6.19625036373355,2.53798342541436,399.087581699346,-0.392753958702087,-0.00666909264923898,0.0118330139466254,0.75,19641,27,1.00788911381017,0.631209424496248
"458","2020",2020-10-01,"Malawi 2020",11762.387765,489.268679803047,10,754.501282,"Malawi",13.8959878628383,0.8357,205.486728384379,"0","1",20955,405924321.6,245,54.72,6.19142013665077,2.38102325950623,104.70280427077,-0.392753958702087,0.0180563520488759,0.0133712767345908,0.75,58219,27,0.989853630670615,0.631209424496248
"459","2020",2020-11-01,"Malawi 2020",11762.387765,486.5,11,750,"Malawi",13.8959878628383,0.8568,210.4,"0","1",20955,405924321.6,245,59.06,6.18002094015374,2.31226235741445,256.574738634594,-0.392753958702087,-0.00598377081460644,0.0249348221261488,0.75,19850,27,0.995794444444444,0.631209424496248
"460","2020",2020-12-01,"Malawi 2020",11762.387765,488.327814569536,12,755,"Malawi",13.8959878628383,0.8743,212.450331125828,"0","1",20955,405924321.6,245,63.86,6.18756096827116,2.29855049875312,347.062068965517,-0.392753958702087,0.00664454271866877,0.0202190470533062,0.75,32915.882,27,0.989199779249448,0.631209424496248
"461","2010",2010-11-01,"Nigeria 2010",363359.825763,541.433333333333,11,150,"Nigeria",1.06773606467258,0.270056037166531,312.8,"0","0",18502,19323830278.32,365.4,93.44,5.86382861921532,1.73092497868713,159.629139072848,-1.05150854587555,0.00635345384470121,0.000443478653771479,0.81,1,23,0.00293333333333333,1
"462","2010",2010-09-01,"Nigeria 2010",363359.825763,530.083984087226,9,154.25,"Nigeria",1.06773606467258,0.269122084391015,250.502431118314,"0","0",18502,19323830278.32,308.75,94.24,6.09282508469231,2.11608319217015,217.270247121964,-1.05150854587555,-1.58814308646353,-1.17825844422189,0.81,1,23,0.00285251215559157,1
"463","2010",2010-10-01,"Nigeria 2010",363359.825763,551.98925423705,10,149.050003,"Nigeria",1.06773606467258,0.269936299631208,259.24185992804,"0","0",18502,19323830278.32,332.5,88.62,6.08445564555276,2.12924430641822,157.444259567388,-1.05150854587555,-0.0342928225339429,0.00302088190637284,0.81,1,23,0.00295202946087831,1
"464","2010",2010-12-01,"Nigeria 2010",363359.825763,513.903904433334,12,151.899994,"Nigeria",1.06773606467258,0.273528425690886,290.717588836771,"0","0",18502,19323830278.32,380.63,100.29,5.5855676976356,1.76770833333333,209.861907561903,-1.05150854587555,0.0125870760057998,0.0127760669925205,0.81,1,23,0.00289664264239536,1
"465","2011",2011-01-01,"Nigeria 2011",410334.556936,514.27308789562,1,151.100006,"Nigeria",5.68557985915585,0.276809234158724,273.990723732996,"0","1",16271,19584823382.23,378.5,108.01,5.60414576286858,1.87697262479871,174.663359851608,-1.18936145305634,-0.00528046111455982,0.0119230340694592,0.81,1,23,0.00350761071445623,1
"466","2011",2011-02-01,"Nigeria 2011",410334.556936,496.437158469945,2,152.5,"Nigeria",5.68557985915585,0.279467407442885,271.475409836066,"0","1",16271,19584823382.23,297.5,102.12,5.9861424857312,1.82866344605475,208.79512195122,-1.18936145305634,0.00922268705997098,0.00955709198633437,0.81,1,23,0.00347540983606557,1
"467","2011",2011-05-01,"Nigeria 2011",410334.556936,523.400008327231,5,156.600006,"Nigeria",5.68557985915585,0.284328751376982,340.74072768554,"0","1",16271,19584823382.23,234,110.51,6.36096000850843,1.53606530068299,364.348841998629,-1.18936145305634,0.0160930406090527,0.00905289824139088,0.81,1,23,0.00338441877198906,1
"468","2011",2011-03-01,"Nigeria 2011",410334.556936,524.408602150538,3,155,"Nigeria",5.68557985915585,0.283299008573208,296.774193548387,"0","1",16271,19584823382.23,278.7,101.24,6.19729761117952,1.76702898550725,239.956477870247,-1.18936145305634,0.0162605208717803,0.0136172316918306,0.81,1,23,0.00341935483870968,1
"469","2011",2011-04-01,"Nigeria 2011",410334.556936,529.681283003252,4,154.100006,"Nigeria",5.68557985915585,0.281766368121079,334.328345191628,"0","1",16271,19584823382.23,253.75,109.57,6.31330232414407,1.58431461352657,353.489932885906,-1.18936145305634,-0.00582333565742132,-0.00542466154803112,0.81,1,23,0.0034393249796499,1
"470","2011",2011-09-01,"Nigeria 2011",410334.556936,531.628470726258,9,159.350006,"Nigeria",5.68557985915585,0.296949087599981,317.539994319172,"0","1",16271,19584823382.23,508.75,109.98,3.82382078799923,1.67420948616601,360.431631633155,-1.18936145305634,0.0294860403480373,0.0140498514489382,0.81,1,23,0.00332601179820476,1
"471","2011",2011-06-01,"Nigeria 2011",410334.556936,539.543973941368,6,153.5,"Nigeria",5.68557985915585,0.287106662196465,359.609120521173,"0","1",16271,19584823382.23,478.75,113.85,4.8007054873412,1.50036231884058,490.36303630363,-1.18936145305634,-0.0199942548436267,0.00972264804186151,0.81,1,23,0.00345276872964169,1
"472","2011",2011-07-01,"Nigeria 2011",410334.556936,575.306001188354,7,153,"Nigeria",5.68557985915585,0.288016667464917,330.718954248366,"0","1",16271,19584823382.23,483.75,116.83,5.21012782316912,1.7395616241466,359.609120521173,-1.18936145305634,-0.00326264563481615,0.0031645596029628,0.81,1,23,0.0034640522875817,1
"473","2011",2011-08-01,"Nigeria 2011",410334.556936,567.207424806915,8,154.720001,"Nigeria",5.68557985915585,0.29280616887782,327.04239705893,"0","1",16271,19584823382.23,475.5,111.83,5.21178024929599,1.73435441370224,137.609756097561,-1.18936145305634,0.0111791167758373,0.0164924988335735,0.81,1,23,0.00342554289409551,1
"474","2011",2011-12-01,"Nigeria 2011",410334.556936,665.569647873573,12,159.220001,"Nigeria",5.68557985915585,0.30166674649169,375.580954807305,"0","1",16271,19584823382.23,423.13,104.4,6.18390423855339,1.77210702341137,253.246844119928,-1.18936145305634,-0.0111174650434132,0.0105339733946448,0.81,1,23,0.00332872752588414,1
"475","2011",2011-10-01,"Nigeria 2011",410334.556936,583.330960734321,10,157.929993,"Nigeria",5.68557985915585,0.298385938023852,337.871223738989,"0","1",16271,19584823382.23,493.5,108.78,5.19110784979592,1.72648902821317,375.355809981656,-1.18936145305634,-0.00895122595778197,0.00482704074831597,0.81,1,23,0.00335591732724258,1
"476","2011",2011-11-01,"Nigeria 2011",410334.556936,609.139307897072,11,161,"Nigeria",5.68557985915585,0.298505675559174,314.285714285714,"0","1",16271,19584823382.23,481.25,104.56,5.54432757314967,1.93817052512705,177.96379880742,-1.18936145305634,0.0192525124259353,0.000401203616213985,0.81,1,23,0.00329192546583851,1
"477","2012",2012-03-01,"Nigeria 2012",459375.974637,668.704939053135,3,155.360001,"Nigeria",6.22480861375458,0.317615786196657,367.147268491586,"1","0",15118,26843181794.6399,393.13,94.28,6.31201007523614,1.82135343618513,234.898016554989,-1.17593324184418,-0.013362917513688,0.0158070013611236,0.81,1,23,0.00399073117925636,1
"478","2012",2012-01-01,"Nigeria 2012",459375.974637,188.978328173375,1,161.5,"Nigeria",6.22480861375458,0.311772594472915,313.312693498452,"1","0",15118,26843181794.6399,368,98.29,-5.88066185125203,0.603162055335968,257.500911517394,-1.17593324184418,0.0142182427216611,0.0329511385450942,0.81,1,23,0.0038390092879257,1
"479","2012",2012-06-01,"Nigeria 2012",459375.974637,656.868265358951,6,159.720001,"Nigeria",6.22480861375458,0.32410556061114,389.866474419885,"1","0",15118,26843181794.6399,456.88,96.09,5.99141212285627,1.68485445263371,144.769653276191,-1.17593324184418,0.0120938610327963,0.0114439831099513,0.81,1,23,0.00388179311368775,1
"480","2012",2012-02-01,"Nigeria 2012",459375.974637,551.667206446501,2,157.449997,"Nigeria",6.22480861375458,0.312634704727238,368.116869510007,"1","0",15118,26843181794.6399,375,94.32,5.86742296361367,1.49861973775017,313.312693498452,-1.17593324184418,-0.0253972141693453,0.00276137323583203,0.81,1,23,0.00393775809344728,1
"481","2012",2012-04-01,"Nigeria 2012",459375.974637,566.590265258591,4,157.080002,"Nigeria",6.22480861375458,0.318022893816754,398.268393197499,"1","0",15118,26843181794.6399,494.38,89.35,4.97277733586959,1.42263427109974,424.356172693144,-1.17593324184418,0.0110102314624969,0.00128094053607208,0.81,1,23,0.00394703330854299,1
"482","2012",2012-05-01,"Nigeria 2012",459375.974637,601.8166341015,5,157.800003,"Nigeria",6.22480861375458,0.320417644523205,395.530644204774,"1","0",15118,26843181794.6399,513.13,96.53,5.17828815554467,1.52154237078513,397.829495303267,-1.17593324184418,0.00457318498100623,0.00750191065179462,0.81,1,23,0.00392902400641906,1
"483","2012",2012-10-01,"Nigeria 2012",459375.974637,730.648678528158,10,154.460007,"Nigeria",6.22480861375458,0.333277455816849,399.381187731214,"1","0",15118,26843181794.6399,349,105.7,6.63764939264737,1.82945191454508,346.729331603231,-1.17593324184418,-0.0078031607397735,0.00880490676846679,0.81,1,23,0.00401398402111946,1
"484","2012",2012-07-01,"Nigeria 2012",459375.974637,673.228035251522,7,158.300003,"Nigeria",6.22480861375458,0.324871880837205,392.446047687793,"1","0",15118,26843181794.6399,307.5,100.95,6.59503903371827,1.71546646785726,162.029869609179,-1.17593324184418,-0.00893030261765304,0.00236162471385404,0.81,1,23,0.0039166139497799,1
"485","2012",2012-08-01,"Nigeria 2012",459375.974637,819.277917879468,8,155.929993,"Nigeria",6.22480861375458,0.327051103980076,397.47931860948,"1","0",15118,26843181794.6399,382.5,99.63,6.77257335984949,2.06118376358696,372.172693265479,-1.17593324184418,-0.0150848421334695,0.00668554817239975,0.81,1,23,0.00397614331964986,1
"486","2012",2012-09-01,"Nigeria 2012",459375.974637,727.590424970649,9,155.669998,"Nigeria",6.22480861375458,0.330355859954979,397.21002765431,"1","0",15118,26843181794.6399,384.38,98.58,6.53149304585434,1.83175240883865,148.134478868843,-1.17593324184418,-0.00166877450478786,0.0100539969729618,0.81,1,23,0.00398278414572858,1
"487","2012",2012-12-01,"Nigeria 2012",459375.974637,698.19000451045,12,153.589996,"Nigeria",6.22480861375458,0.337803534652043,399.751913118365,"1","0",15118,26843181794.6399,375.83,107.04,6.46881853378947,1.7465582567549,321.649754287758,-1.17593324184418,-0.00965443731512305,0.00747148315019941,0.81,1,23,0.00403672124582906,1
"488","2012",2012-11-01,"Nigeria 2012",459375.974637,690.331862819209,11,155.080002,"Nigeria",6.22480861375458,0.335289046410269,396.847801786441,"1","0",15118,26843181794.6399,383.5,109.37,6.41944975544871,1.73953807911151,376.557274109083,-1.17593324184418,0.00400591723900412,0.00601764119807191,0.81,1,23,0.00399793649731833,1
"489","2013",2013-02-01,"Nigeria 2013",514966.205496,668.701385700013,2,155.630005,"Nigeria",11.2016222248975,0.342449351022559,392.64516133025,"0","0",14616,26147786847.07,415.63,107.54,6.22682268988053,1.70306793908909,415.311510031679,-1.22686922550201,0.00554125757493029,0.00744019716307065,0.81,1,23,0.00366253281300094,1
"490","2013",2013-03-01,"Nigeria 2013",514966.205496,696.538461538462,3,156,"Nigeria",11.2016222248975,0.344891996743139,390.782726045884,"0","0",14616,26147786847.07,395.63,113.68,6.39995604558556,1.78241875884933,422.021910657712,-1.22686922550201,0.0023745799051369,0.00710754856081341,0.81,1,23,0.00365384615384615,1
"491","2013",2013-04-01,"Nigeria 2013",514966.205496,668.98578242148,4,156.380005,"Nigeria",11.2016222248975,0.3468077973083,388.904208727089,"0","0",14616,26147786847.07,365.63,122.81,6.40805621329714,1.72018139019662,384.865333333333,-1.22686922550201,0.00243296742022814,0.00553941313995376,0.81,1,23,0.00364496727059192,1
"492","2013",2013-06-01,"Nigeria 2013",514966.205496,645.572006380129,6,160.229996,"Nigeria",11.2016222248975,0.351190191101106,377.746472573548,"0","0",14616,26147786847.07,329.38,114.37,6.44949932530664,1.70900869565217,213.163982692049,-1.22686922550201,0.030607858732167,0.00588156530672945,0.81,1,23,0.00355738634606219,1
"493","2013",2013-07-01,"Nigeria 2013",514966.205496,650.607275292296,7,160.550003,"Nigeria",11.2016222248975,0.353082044159203,376.088766759967,"0","0",14616,26147786847.07,312.5,110.09,6.51651259511253,1.72993009309299,288.461902716361,-1.22686922550201,0.00199518116561581,0.00537251793810767,0.81,1,23,0.00355029579164816,1
"494","2013",2013-08-01,"Nigeria 2013",514966.205496,635.422486335906,8,161.309998,"Nigeria",11.2016222248975,0.35396810192059,373.416342573411,"0","0",14616,26147786847.07,310.63,107.5,6.47633602525851,1.70164616244932,296.818989716544,-1.22686922550201,0.00472252786991856,0.00250635186241377,0.81,1,23,0.00353356894840455,1
"495","2013",2013-05-01,"Nigeria 2013",514966.205496,647.18149216917,5,155.399994,"Nigeria",11.2016222248975,0.349130705493558,390.422016022526,"0","0",14616,26147786847.07,358.13,118.48,6.35975501857649,1.65764599743225,191.113053059519,-1.22686922550201,-0.00628657534625798,0.00667563815605599,0.81,1,23,0.00366795380957351,1
"496","2013",2013-10-01,"Nigeria 2013",514966.205496,603.442556397791,10,156.860001,"Nigeria",11.2016222248975,0.359308395995977,382.157737955738,"0","0",14616,26147786847.07,296.88,109.03,6.41857167440077,1.57904052820117,312.000818674617,-1.22686922550201,-0.00419876556483878,0.00749267620917027,0.81,1,23,0.00363381356857189,1
"497","2013",2013-11-01,"Nigeria 2013",514966.205496,549.503480580107,11,156.419998,"Nigeria",11.2016222248975,0.36187077925188,382.304058078303,"0","0",14616,26147786847.07,305,108.65,6.19238090671289,1.43734671125975,382.157737955738,-1.22686922550201,-0.00280900977225595,0.00710612321198245,0.81,1,23,0.00364403533619787,1
"498","2013",2013-12-01,"Nigeria 2013",514966.205496,709.344910723162,12,161.050003,"Nigeria",11.2016222248975,0.364696585085493,371.313249835829,"0","0",14616,26147786847.07,305,117.45,6.69541696280371,1.91036789297659,332.600422832981,-1.22686922550201,0.029170210017587,0.00777854943793055,0.81,1,23,0.00353927345161242,1
"499","2013",2013-09-01,"Nigeria 2013",514966.205496,608.938532022892,9,157.520004,"Nigeria",11.2016222248975,0.356626275204751,381.478699783359,"0","0",14616,26147786847.07,301,107.52,6.42305000865569,1.5962582769856,309.86125107407,-1.22686922550201,-0.0237755073667376,0.00748158378053465,0.81,1,23,0.00361858802390584,1
"500","2013",2013-01-01,"Nigeria 2013",514966.205496,694.320586823788,1,154.770004,"Nigeria",11.2016222248975,0.33991091527372,395.765523007594,"0","0",14616,26147786847.07,380,107.61,6.44356315319189,1.75437360371198,319.680600642692,-1.22686922550201,0.00765348138529554,0.00621910131680359,0.81,1,23,0.00368288418471579,1
"501","2014",2014-03-01,"Nigeria 2014",568498.788218,588.41613741033,3,162.639999,"Nigeria",11.3562130249598,0.37173715216246,339.399903710034,"0","0",17002,21959179763.68,327.5,122.17,6.25734989592614,1.73369565217391,223.459372485921,-1.28350389003754,-0.0144063107290382,0.00776049940198575,0.81,1,23,0.0031972454697322,1
"502","2014",2014-05-01,"Nigeria 2014",568498.788218,603.444012173038,5,162.600006,"Nigeria",11.3562130249598,0.376957708702524,338.226162181076,"0","0",17002,21959179763.68,265,114.95,6.51750804200159,1.78414351001615,178.223924624664,-1.28350389003754,0.0123763951415174,0.00778065149709906,0.81,1,23,0.00319803186231125,1
"503","2014",2014-06-01,"Nigeria 2014",568498.788218,601.312821339575,6,163.009995,"Nigeria",11.3562130249598,0.37985535705733,338.002513281471,"0","0",17002,21959179763.68,288.75,112.86,6.43795521678079,1.77901878746929,298.402419008476,-1.28350389003754,0.00251828393115439,0.00765753828844351,0.81,1,23,0.00318998844211976,1
"504","2014",2014-07-01,"Nigeria 2014",568498.788218,588.991971348027,7,161.699997,"Nigeria",11.3562130249598,0.382321950284975,341.372919134934,"0","0",17002,21959179763.68,305,103.07,6.3420962481645,1.72536231884058,158.091414957328,-1.28350389003754,-0.0080687699150479,0.00647251450561737,0.81,1,23,0.00321583184692329,1
"505","2014",2014-08-01,"Nigeria 2014",568498.788218,578.021046371959,8,160.789993,"Nigeria",11.3562130249598,0.384165908328943,343.304946844546,"0","0",17002,21959179763.68,311.25,101.28,6.27954147972417,1.68369565217391,296.526737992585,-1.28350389003754,-0.00564362580891142,0.00481145677798744,0.81,1,23,0.00323403210795587,1
"506","2014",2014-09-01,"Nigeria 2014",568498.788218,596.204982838463,9,161.789993,"Nigeria",11.3562130249598,0.386297236457685,341.183029781082,"0","0",17002,21959179763.68,317.5,101.76,6.32330421221111,1.74746376811594,294.352864004938,-1.28350389003754,0.00620003253000867,0.005532603550918,0.81,1,23,0.00321404303416961,1
"507","2014",2014-10-01,"Nigeria 2014",568498.788218,596.377439681525,10,163.419998,"Nigeria",11.3562130249598,0.388260932036975,337.779957627952,"0","0",17002,21959179763.68,317.5,103.02,6.32392279605521,1.76557971014493,129.295067751705,-1.28350389003754,0.0100244069668749,0.00507050307228141,0.81,1,23,0.0031819851080894,1
"508","2014",2014-11-01,"Nigeria 2014",568498.788218,579.862690276956,11,174.800003,"Nigeria",11.3562130249598,0.390559892715168,275.999995263158,"0","0",17002,21959179763.68,317.5,102.66,6.26287867297263,2.10095181242331,329.707639107199,-1.28350389003754,0.067318918665749,0.00590371310684867,0.81,1,23,0.00297482832423064,1
"509","2014",2014-12-01,"Nigeria 2014",568498.788218,592.482853223594,12,182.25,"Nigeria",11.3562130249598,0.393792806168878,242.809327846365,"0","0",17002,21959179763.68,308.13,99,6.34336618033958,2.44011570098527,183.887805798377,-1.28350389003754,0.0417368905048612,0.00824356636085122,0.81,1,23,0.00285322359396433,1
"510","2014",2014-01-01,"Nigeria 2014",568498.788218,589.88903680436,1,162.199997,"Nigeria",11.3562130249598,0.367019493270751,385.696677910543,"0","0",17002,21959179763.68,330,123.48,6.25340564031962,1.52941176470588,226.826529503387,-1.28350389003754,0.0071152287806644,0.00634922767865875,0.81,1,23,0.00320591867828456,1
"511","2014",2014-02-01,"Nigeria 2014",568498.788218,590.060606060606,2,165,"Nigeria",11.3562130249598,0.368863451314718,340.121212121212,"0","0",17002,21959179763.68,353.13,137.61,6.16091893081983,1.73485388453314,325.294243314062,-1.28350389003754,0.0171153507149526,0.00501156309410811,0.81,1,23,0.00315151515151515,1
"512","2014",2014-04-01,"Nigeria 2014",568498.788218,605.230363440958,4,160.600006,"Nigeria",11.3562130249598,0.374036112840653,341.801755598938,"0","0",17002,21959179763.68,260,118.66,6.53736119247445,1.77070583613713,288.059900435594,-1.28350389003754,-0.0126223242989809,0.00616532683127902,0.81,1,23,0.00323785791141253,1
"513","2015",2015-01-01,"Nigeria 2015",494582.603949,582.66139657444,1,189.75,"Nigeria",13.5961532451283,0.396977824608458,232.727272727273,"0","1",17188,18735077664.57,305,91.06,6.31955279665545,2.5036231884058,187.425529610201,-1.09567785263062,0.0403280453869721,0.00805552340709703,0.8,1,21,0.00233201581027668,1
"514","2015",2015-02-01,"Nigeria 2015",494582.603949,546.111488014473,2,201,"Nigeria",13.5961532451283,0.399683892906748,221.532338308458,"0","1",17188,18735077664.57,305,83.52,6.17841091327688,2.46515471368373,194.691730931607,-1.09567785263062,0.0575974917833362,0.00679354523101472,0.8,1,21,0.00220149253731343,1
"515","2015",2015-05-01,"Nigeria 2015",494582.603949,539.666514390132,5,199,"Nigeria",13.5961532451283,0.410891326212941,225.608040201005,"0","1",17188,18735077664.57,265,72.57,6.30870818119724,2.39205355407244,271.13975760481,-1.09567785263062,0.000754022897295314,0.0109585321216451,0.8,1,21,0.00222361809045226,1
"516","2015",2015-07-01,"Nigeria 2015",494582.603949,532.245739178659,7,198.800003,"Nigeria",13.5961532451283,0.417572680683941,224.446676693461,"0","1",17188,18735077664.57,283.75,72.62,6.20857692833702,2.37136832239925,142.091893812764,-1.09567785263062,-0.000502846380996402,0.00690570736534302,0.8,1,21,0.00222585509719535,1
"517","2015",2015-08-01,"Nigeria 2015",494582.603949,534.719281286555,8,196.399994,"Nigeria",13.5961532451283,0.420039273911586,232.3421659575,"0","1",17188,18735077664.57,274.63,70.37,6.25417583786025,2.30143021643504,178.083376752948,-1.09567785263062,-0.0121459439425502,0.00588960160868035,0.8,1,21,0.0022530550586473,1
"518","2015",2015-09-01,"Nigeria 2015",494582.603949,523.886777074305,9,198.949997,"Nigeria",13.5961532451283,0.422577709660424,258.959541477148,"0","1",17188,18735077664.57,279.38,68.96,6.19239438891118,2.02304488989272,253.879107807634,-1.09567785263062,0.0129001564233056,0.00602514185587599,0.8,1,21,0.00222417696241533,1
"519","2015",2015-10-01,"Nigeria 2015",494582.603949,511.677880054271,10,198.899994,"Nigeria",13.5961532451283,0.424349825183198,249.311219184853,"0","1",17188,18735077664.57,250.63,63.61,6.25785468811577,2.05236604163764,218.577777777778,-1.09567785263062,-0.000251366099758954,0.00418481637702173,0.8,1,21,0.00222473611537666,1
"520","2015",2015-11-01,"Nigeria 2015",494582.603949,508.800011105233,11,195.429993,"Nigeria",13.5961532451283,0.427151683509747,241.027486502545,"0","1",17188,18735077664.57,263.63,57.83,6.19510323246108,2.1109626063327,197.965058564713,-1.09567785263062,-0.0175999324704801,0.00658100639923154,0.8,1,21,0.00226423791562025,1
"521","2015",2015-12-01,"Nigeria 2015",494582.603949,575.884208664335,12,196.220001,"Nigeria",13.5961532451283,0.43141433976723,240.057077565706,"0","1",17188,18735077664.57,264,53.71,6.43578174351837,2.39894701086957,378.078850385768,-1.09567785263062,0.00403426060803191,0.00992979262389027,0.8,1,21,0.00225512179056609,1
"522","2015",2015-04-01,"Nigeria 2015",494582.603949,544.054433031937,4,198.850006,"Nigeria",13.5961532451283,0.406413142391877,214.674371194135,"0","1",17188,18735077664.57,260,70.94,6.34231616434225,2.53432410215347,228.273817475864,-1.09567785263062,-0.000754022897295314,0.00763023842132804,0.8,5500,21,0.00222529538168583,1
"523","2015",2015-03-01,"Nigeria 2015",494582.603949,547.622201918684,3,199,"Nigeria",13.5961532451283,0.403323913980555,217.101507537688,"0","1",17188,18735077664.57,295.5,82.16,6.22306501170178,2.52242468571352,319.786096256684,-1.09567785263062,-0.0100000833345835,0.00906602893405661,0.8,5500,21,0.00222361809045226,1
"524","2015",2015-06-01,"Nigeria 2015",494582.603949,535.958012419776,6,198.899994,"Nigeria",13.5961532451283,0.414698979836199,235.897443013498,"0","1",17188,18735077664.57,288.75,71.55,6.20338140915734,2.27199585367744,345.785876993166,-1.09567785263062,-0.000502669030479019,0.00922414081924017,0.8,1,21,0.00222473611537666,1
"525","2016",2016-03-01,"Nigeria 2016",404649.125399,607.235798299557,3,195.970001,"Nigeria",6.68623362327265,0.45485894918339,345.052812445513,"1","0",17837,18582436829.44,201.75,44.49,6.69823455131752,1.75983436853002,277.480252277505,-1.04513537883759,-0.0113150153658763,0.0215531318957538,0.85,1,18,0.00244084960738455,1
"526","2016",2016-01-01,"Nigeria 2016",404649.125399,584.060871600063,1,195.869995,"Nigeria",6.68623362327265,0.435150150869295,302.674230425135,"1","0",17837,18582436829.44,233.88,54.22,6.55159901626329,1.92966831295712,290.14823634791,-1.04513537883759,-0.00178533549204918,0.00862217246686325,0.85,1,18,0.00244209584015153,1
"527","2016",2016-06-01,"Nigeria 2016",404649.125399,473.72951799475,6,278.640015,"Nigeria",6.68623362327265,0.483021217491259,349.985625718546,"1","0",17837,18582436829.44,142.63,58.11,6.49556844979726,1.35356849876948,232.83574953271,-1.04513537883759,0.349970965608108,0.0170004094344156,0.85,5250,18,0.0017166712397715,1
"528","2016",2016-02-01,"Nigeria 2016",404649.125399,574.167516258842,2,198.199997,"Nigeria",6.68623362327265,0.445160208822262,329.56609984207,"1","0",17837,18582436829.44,191.88,48.43,6.63932187706337,1.74219228413962,150.144470711847,-1.04513537883759,0.0118254584201454,0.0227430912580872,0.85,1,18,0.00241338701937518,1
"529","2016",2016-07-01,"Nigeria 2016",404649.125399,498.344212771579,7,311.029999,"Nigeria",6.68623362327265,0.489079936778581,341.343279880858,"1","0",17837,18582436829.44,181,60.66,6.4531366924708,1.45995026750057,249.864089622368,-1.04513537883759,0.109968687443713,0.0124653647689005,0.85,1,18,0.00153790085052214,1
"530","2016",2016-08-01,"Nigeria 2016",404649.125399,483.834384666187,8,313.609985,"Nigeria",6.68623362327265,0.494013123233871,403.367258858164,"1","0",17837,18582436829.44,186.25,57.97,6.38884783430809,1.19948849104859,432.023555690933,-1.04513537883759,0.00826076055848279,0.0100361360758502,0.85,1,18,0.0015252489489453,1
"531","2016",2016-09-01,"Nigeria 2016",404649.125399,474.984306129919,9,312.579987,"Nigeria",6.68623362327265,0.498012356913645,389.980181296764,"1","0",17837,18582436829.44,187.3,61.38,6.35501392088962,1.21797037108527,419.463512247017,-1.04513537883759,-0.00328973306814895,0.00806280771059831,0.85,1,18,0.00153027487329187,1
"532","2016",2016-10-01,"Nigeria 2016",404649.125399,474.519632414369,10,315,"Nigeria",6.68623362327265,0.502131328128742,373.84126984127,"1","0",17837,18582436829.44,187.5,66.37,6.35270083429841,1.26930778032037,265.38180141716,-1.04513537883759,0.00771224400093917,0.0082368054996359,0.85,1,18,0.00151851841269841,1
