"","Year","Dates","cy","GDP","LocalUreaPrice","Month","ExchangeRate","Country","RealInterest","CPI","LocalMaizePrice","ElectionYr","OneYrAfterElectionYr","LocalMaizeYield","ForexRev","WorldUreaPrice","WorldGasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionControl","ExchangeRateMovements","CPIMovements","CR4ratioAnnual","MonthlyUreaImportMT","NumFirmsImportingFert","FuelPrice","SharePrivateSectorSalesAnnual"
"820","2015",2015-10-01,"Tanzania 2015",48562.174524,1211428.57142857,10,2134.100098,"Tanzania",7.91293618587464,0.779619282128989,255.684546620549,"0","1",15584,4080.76237772074,250.63,63.61,6.45212436177043,2.22013071945363,98.3391887575854,-0.709463357925415,0.00951052177909073,0.000729128723515909,0.75,32310,8,1812.275,1
"821","2015",2015-11-01,"Tanzania 2015",48562.174524,1193333.33333333,11,2114.199951,"Tanzania",7.91293618587464,0.786153991855289,279.506946218825,"0","1",15584,4080.76237772074,263.63,57.83,6.39961983737513,2.01940351653152,260.999905512908,-0.709463357925415,-0.00936859088297393,0.00834699094115027,0.75,75410.93,8,1812.275,1
"822","2015",2015-12-01,"Tanzania 2015",48562.174524,1212000,12,2113.899902,"Tanzania",7.91293618587464,0.789752817501657,287.71141879735,"0","1",15584,4080.76237772074,264,53.71,6.42761622004607,1.99278801467573,392.38845144357,-0.709463357925415,-0.000141930896116804,0.00456731563194979,0.75,4400,8,1812.275,1
"823","2016",2016-01-01,"Tanzania 2016",51035.873937,1028285.71428571,1,2138.300049,"Tanzania",7.89628648135895,0.795340467847334,290.14823634791,"1","0",15856,4350.68704793764,233.88,54.22,6.20257745605861,1.65739193547383,394.949494949495,-0.531090378761292,0.0114766074491586,0.0070502771571532,1,31833,9,1672.40416666667,1
"824","2016",2016-02-01,"Tanzania 2016",51035.873937,1240000,2,2161.899902,"Tanzania",7.89628648135895,0.801117530069135,285.559518934656,"1","0",15856,4350.68704793764,191.88,48.43,6.6377565342431,2.00858151550119,411.443720882345,-0.531090378761292,0.0109762756189324,0.00723738105987592,1,27500,9,1672.40416666667,1
"825","2016",2016-03-01,"Tanzania 2016",51035.873937,1030434.7826087,3,2140.5,"Tanzania",7.89628648135895,0.80500047352969,277.480252277505,"1","0",15856,4350.68704793764,201.75,44.49,6.32668599541475,1.73489500705299,262.490746751902,-0.531090378761292,-0.00994797274492054,0.00483520017439326,1,9500,9,1672.40416666667,1
"826","2016",2016-04-01,"Tanzania 2016",51035.873937,862000,4,2132.300049,"Tanzania",7.89628648135895,0.809167534804432,246.354533568742,"1","0",15856,4350.68704793764,196.25,46.63,6.03073095728695,1.64096149347934,206.662250930293,-0.531090378761292,-0.00383821427293185,0.00516311872156819,1,31500,9,1672.40416666667,1
"827","2016",2016-05-01,"Tanzania 2016",51035.873937,998181.818181818,5,2146.100098,"Tanzania",7.89628648135895,0.813429302017237,235.882270576179,"1","0",15856,4350.68704793764,198.38,48.17,6.27940367970736,1.97180689526016,266.114786545101,-0.531090378761292,0.00645105477959351,0.00525303256624882,1,3285,9,1672.40416666667,1
"828","2016",2016-06-01,"Tanzania 2016",51035.873937,1082857.14285714,6,2140,"Tanzania",7.89628648135895,0.817122833601667,232.83574953271,"1","0",15856,4350.68704793764,142.63,58.11,6.58859271804119,2.17324019913798,125.095492742552,-0.531090378761292,-0.00284645807576567,0.0045304137428222,1,16494,9,1672.40416666667,1
"829","2016",2016-07-01,"Tanzania 2016",51035.873937,788833.333333333,7,2129.899902,"Tanzania",7.89628648135895,0.817406951415854,249.864089622368,"1","0",15856,4350.68704793764,181,60.66,5.93681305754508,1.48225258548633,135.473072757704,-0.531090378761292,-0.00473084478289287,0.000347644710610551,1,16500,9,1672.40416666667,1
"830","2016",2016-08-01,"Tanzania 2016",51035.873937,896600,8,2143.899902,"Tanzania",7.89628648135895,0.81560753859267,242.596359799638,"1","0",15856,4350.68704793764,186.25,57.97,6.1397160097757,1.72389158693069,403.367258858164,-0.531090378761292,0.00655157036779297,-0.00220379373540389,1,29699,9,1672.40416666667,1
"831","2016",2016-09-01,"Tanzania 2016",51035.873937,896348.717948718,9,2136.699951,"Tanzania",7.89628648135895,0.813808125769486,247.225581557567,"1","0",15856,4350.68704793764,187.3,61.38,6.1407571115289,1.69683672220463,265.789465672229,-0.531090378761292,-0.00336399478441418,-0.00220866117103055,1,21500,9,1672.40416666667,1
"832","2016",2016-10-01,"Tanzania 2016",51035.873937,896097.435897436,10,2124.199951,"Tanzania",7.89628648135895,0.814755185150109,280.692387606594,"1","0",15856,4350.68704793764,187.5,66.37,6.14997486251315,1.50289695814703,243.745098959935,-0.531090378761292,-0.00586732199645201,0.00116306130812502,1,33775,9,1672.40416666667,1
"833","2016",2016-11-01,"Tanzania 2016",51035.873937,895846.153846154,11,2121.399902,"Tanzania",7.89628648135895,0.823846955204091,314.87406941532,"1","0",15856,4350.68704793764,205,62.58,6.07438575283752,1.34113961808586,322.429906542056,-0.531090378761292,-0.00131903594447014,0.0110970968861926,1,58100,9,1672.40416666667,1
"834","2016",2016-12-01,"Tanzania 2016",51035.873937,895594.871794872,12,2124.899902,"Tanzania",7.89628648135895,0.82952931148783,370.427286131994,"1","0",15856,4350.68704793764,217.75,74.42,6.00993045296087,1.13781106211718,348.108108108108,-0.531090378761292,0.00164849443240733,0.00687366665554828,1,16300,9,1672.40416666667,1
"835","2017",2017-01-01,"Tanzania 2017",54726.778799,895343.58974359,1,2180.399902,"Tanzania",14.7093732540298,0.836442844966379,393.285376326347,"0","0",17499,5887.86988467437,233.75,74.26,5.86864220759857,1.04410884922257,259.380212860936,-0.487049072980881,0.0257836049363753,0.0082997463537875,0.9,17613.65,12,1882.45416666667,1
"836","2017",2017-02-01,"Tanzania 2017",54726.778799,895092.307692308,2,2188,"Tanzania",14.7093732540298,0.844776967515863,440.389829981718,"0","0",17499,5887.86988467437,191.88,68.75,6.07402423491717,0.928930507596927,399.936305732484,-0.487049072980881,0.00347958329762843,0.00991445705717864,0.9,34450,12,1882.45416666667,1
